Date,City,Locality,Avg_Price_sqft,Avg_Sale_Price,Demand_Index,Growth_%
2018-06-25,Bengaluru,HSR Layout,12768.0,14849184,55,6.44
2018-06-26,Mumbai,Bandra,4007.0,9420457,72,14.81
2018-06-27,Mumbai,Thane,7241.0,7023770,86,3.24
2018-06-28,Pune,Baner,6275.0,11018900,44,10.71
2018-06-29,Mumbai,Andheri,4824.0,4283712,80,7.85
2018-06-30,Chennai,Velachery,14857.0,25063759,94,5.36
2018-07-01,Pune,Baner,5467.0,14837438,43,1.29
2018-07-02,Pune,Wakad,7582.0,15664412,53,3.81
2018-07-03,Bengaluru,Whitefield,9381.0,44297082,77,8.56
2018-07-04,Chennai,Anna Nagar,14590.0,30711950,93,14.71
2018-07-05,Bengaluru,HSR Layout,5592.0,27630072,98,1.73
2018-07-06,Hyderabad,Kukatpally,8965.0,43229230,69,10.79
2018-07-07,Hyderabad,Madhapur,9238.0,20970260,53,14.94
2018-07-08,Pune,Wakad,13491.0,31852251,59,12.61
2018-07-09,Pune,Hinjewadi,4216.0,20472896,89,-0.68
2018-07-10,Mumbai,Powai,4612.0,15805324,92,10.75
2018-07-11,Chennai,Anna Nagar,12996.0,7771608,90,14.4
2018-07-12,Bengaluru,Electronic City,9972.0,24451344,73,9.35
2018-07-13,Mumbai,Thane,13145.0,54012805,82,1.06
2018-07-14,Mumbai,Bandra,6780.0,29445540,56,2.48
2018-07-15,Hyderabad,Banjara Hills,8369.0,32982229,47,14.98
2018-07-16,Hyderabad,Kondapur,11252.0,45919412,57,9.94
2018-07-17,Pune,Hinjewadi,10792.0,42196720,51,2.29
2018-07-18,Mumbai,Thane,6988.0,6659564,51,6.32
2018-07-19,Chennai,Velachery,12843.0,58191633,52,13.17
2018-07-20,Chennai,OMR,5126.0,20698788,75,0.86
2018-07-21,Bengaluru,Electronic City,4832.0,6499040,88,11.88
2018-07-22,Mumbai,Powai,9431.0,6205598,44,13.82
2018-07-23,Mumbai,Powai,4111.0,13599188,79,14.17
2018-07-24,Chennai,Anna Nagar,14381.0,59551721,44,5.4
2018-07-25,Pune,Kharadi,8206.0,36631584,56,1.74
2018-07-26,Mumbai,Thane,4312.0,9995216,50,6.07
2018-07-27,Chennai,Velachery,13506.0,61708914,70,8.17
2018-07-28,Mumbai,Bandra,6041.0,7400225,84,14.34
2018-07-29,Hyderabad,Kukatpally,6303.0,16740768,88,3.73
2018-07-30,Hyderabad,Kukatpally,9088.0,30790144,98,-0.45
2018-07-31,Mumbai,Thane,11326.0,16592590,84,4.64
2018-08-01,Mumbai,Thane,9612.0,18089784,100,2.6
2018-08-02,Chennai,OMR,14925.0,18895050,68,-1.17
2018-08-03,Pune,Wakad,8326.0,25419278,64,5.26
2018-08-04,Mumbai,Bandra,5129.0,12771210,69,10.6
2018-08-05,Hyderabad,Kukatpally,5684.0,17830708,88,8.61
2018-08-06,Pune,Kharadi,12308.0,25723720,43,10.28
2018-08-07,Hyderabad,Kukatpally,13651.0,26209920,55,-0.67
2018-08-08,Chennai,Anna Nagar,12334.0,33338802,100,9.12
2018-08-09,Bengaluru,Whitefield,14129.0,56332323,42,0.88
2018-08-10,Pune,Hinjewadi,6197.0,7256687,96,11.15
2018-08-11,Mumbai,Bandra,12843.0,44911971,69,6.83
2018-08-12,Hyderabad,Kukatpally,10097.0,12671735,88,4.02
2018-08-13,Mumbai,Thane,8235.0,34002315,46,1.85
2018-08-14,Mumbai,Thane,8570.0,16205870,98,0.93
2018-08-15,Pune,Hinjewadi,7077.0,15710940,76,8.07
2018-08-16,Mumbai,Powai,12992.0,61971840,47,3.13
2018-08-17,Pune,Kharadi,12872.0,8405416,83,7.79
2018-08-18,Chennai,Anna Nagar,12811.0,36255130,64,6.13
2018-08-19,Pune,Hinjewadi,6554.0,4541922,51,2.51
2018-08-20,Pune,Baner,7652.0,4453464,61,0.99
2018-08-21,Mumbai,Powai,6624.0,28821024,40,11.69
2018-08-22,Bengaluru,Whitefield,14444.0,26446964,61,11.84
2018-08-23,Hyderabad,Madhapur,5185.0,5299070,44,13.61
2018-08-24,Bengaluru,Whitefield,14031.0,60894540,45,1.87
2018-08-25,Pune,Kharadi,14800.0,51859200,53,9.08
2018-08-26,Bengaluru,Electronic City,13965.0,37733430,94,5.17
2018-08-27,Chennai,Velachery,13267.0,64384751,94,14.19
2018-08-28,Mumbai,Bandra,13526.0,21059982,77,6.59
2018-08-29,Hyderabad,Kondapur,5626.0,22200196,47,0.48
2018-08-30,Bengaluru,HSR Layout,10431.0,51091038,90,4.37
2018-08-31,Hyderabad,Jubilee Hills,14793.0,52737045,49,7.14
2018-09-01,Mumbai,Andheri,7576.0,34258672,66,9.6
2018-09-02,Pune,Wakad,13731.0,40396602,51,0.93
2018-09-03,Mumbai,Powai,10527.0,37739295,90,13.64
2018-09-04,Pune,Kharadi,10188.0,30207420,98,6.0
2018-09-05,Mumbai,Powai,7585.0,16687000,97,13.45
2018-09-06,Bengaluru,HSR Layout,12910.0,42409350,91,0.32
2018-09-07,Mumbai,Bandra,13418.0,37141024,83,11.44
2018-09-08,Pune,Baner,6393.0,26562915,59,0.2
2018-09-09,Bengaluru,Electronic City,4279.0,17411251,43,10.04
2018-09-10,Hyderabad,Jubilee Hills,11715.0,44751300,81,11.51
2018-09-11,Pune,Kharadi,7290.0,27381240,93,-1.57
2018-09-12,Chennai,Adyar,8283.0,40255380,94,10.55
2018-09-13,Mumbai,Andheri,7096.0,18449600,96,13.68
2018-09-14,Hyderabad,Gachibowli,4579.0,17931364,74,-1.94
2018-09-15,Hyderabad,Kukatpally,6607.0,23131107,42,3.74
2018-09-16,Hyderabad,Gachibowli,11996.0,7941352,89,2.53
2018-09-17,Pune,Hinjewadi,7796.0,16106536,99,5.2
2018-09-18,Chennai,OMR,10581.0,19172772,63,8.03
2018-09-19,Pune,Wakad,5620.0,7081200,94,6.09
2018-09-20,Hyderabad,Madhapur,14203.0,15949969,75,13.42
2018-09-21,Pune,Wakad,13413.0,61002324,80,0.21
2018-09-22,Hyderabad,Kondapur,5192.0,20305912,63,9.71
2018-09-23,Pune,Kharadi,5886.0,6115554,69,11.13
2018-09-24,Pune,Hinjewadi,14333.0,29626311,62,7.28
2018-09-25,Mumbai,Bandra,8404.0,12278244,96,6.33
2018-09-26,Pune,Wakad,6572.0,13420024,74,5.23
2018-09-27,Bengaluru,Electronic City,5240.0,25665520,49,3.94
2018-09-28,Mumbai,Bandra,13601.0,41211030,58,5.92
2018-09-29,Chennai,Adyar,11247.0,19311099,50,9.08
2018-09-30,Bengaluru,Electronic City,7421.0,37075316,50,1.89
2018-10-01,Bengaluru,Whitefield,13674.0,55215612,41,14.28
2018-10-02,Pune,Wakad,12115.0,52554870,80,-1.8
2018-10-03,Pune,Wakad,5695.0,13474370,82,-0.69
2018-10-04,Hyderabad,Madhapur,8825.0,29210750,73,5.77
2018-10-05,Bengaluru,HSR Layout,13102.0,38192330,88,8.04
2018-10-06,Pune,Baner,14424.0,37343736,64,1.3
2018-10-07,Hyderabad,Banjara Hills,5001.0,20959191,77,5.07
2018-10-08,Chennai,Anna Nagar,5976.0,17593344,67,3.09
2018-10-09,Hyderabad,Gachibowli,7022.0,23811602,46,5.61
2018-10-10,Pune,Wakad,4608.0,22643712,59,-1.93
2018-10-11,Mumbai,Thane,10658.0,45744136,48,8.89
2018-10-12,Pune,Baner,8688.0,14291760,74,1.11
2018-10-13,Bengaluru,Electronic City,7472.0,33990128,90,3.87
2018-10-14,Mumbai,Bandra,4224.0,6838656,57,8.85
2018-10-15,Chennai,Velachery,5408.0,24806496,53,12.95
2018-10-16,Pune,Hinjewadi,9455.0,36997415,54,7.93
2018-10-17,Hyderabad,Madhapur,14632.0,30756464,96,0.1
2018-10-18,Pune,Kharadi,8881.0,14502673,99,0.93
2018-10-19,Chennai,Anna Nagar,9058.0,5960164,48,6.4
2018-10-20,Hyderabad,Banjara Hills,14465.0,46099955,86,0.87
2018-10-21,Bengaluru,Whitefield,13187.0,8228688,99,3.67
2018-10-22,Mumbai,Bandra,12970.0,8365650,77,11.78
2018-10-23,Pune,Hinjewadi,13598.0,36442640,88,11.77
2018-10-24,Hyderabad,Banjara Hills,5570.0,26680300,57,12.94
2018-10-25,Bengaluru,HSR Layout,4164.0,18225828,90,13.17
2018-10-26,Hyderabad,Jubilee Hills,12547.0,54717467,71,2.78
2018-10-27,Pune,Wakad,14100.0,42384600,59,2.47
2018-10-28,Pune,Hinjewadi,10965.0,37960830,76,9.93
2018-10-29,Chennai,Velachery,5157.0,8318241,92,-0.9
2018-10-30,Pune,Wakad,11064.0,52410168,82,2.99
2018-10-31,Hyderabad,Kukatpally,10517.0,37545690,94,4.41
2018-11-01,Hyderabad,Kondapur,10139.0,30954367,40,7.36
2018-11-02,Chennai,OMR,7561.0,33555718,85,12.82
2018-11-03,Hyderabad,Jubilee Hills,5928.0,13498056,42,10.03
2018-11-04,Chennai,OMR,14300.0,30459000,70,2.54
2018-11-05,Pune,Hinjewadi,6990.0,32440590,78,6.77
2018-11-06,Chennai,Velachery,13043.0,24612141,49,8.14
2018-11-07,Bengaluru,Whitefield,6160.0,19650400,54,8.73
2018-11-08,Chennai,Adyar,11246.0,7253670,58,3.08
2018-11-09,Bengaluru,HSR Layout,4094.0,5211662,72,9.9
2018-11-10,Chennai,Anna Nagar,9162.0,9042894,46,11.26
2018-11-11,Pune,Kharadi,8005.0,35950455,76,5.44
2018-11-12,Mumbai,Bandra,4272.0,19826352,67,3.59
2018-11-13,Chennai,Anna Nagar,4137.0,4368672,74,6.74
2018-11-14,Bengaluru,Whitefield,4456.0,12294104,96,7.27
2018-11-15,Mumbai,Bandra,10622.0,18630988,76,4.98
2018-11-16,Pune,Kharadi,10720.0,13978880,50,11.5
2018-11-17,Mumbai,Powai,13146.0,14250264,51,10.39
2018-11-18,Hyderabad,Miyapur,13295.0,46226715,96,3.16
2018-11-19,Mumbai,Bandra,8799.0,39454716,52,-1.19
2018-11-20,Pune,Baner,9941.0,30687867,64,-1.9
2018-11-21,Bengaluru,Electronic City,12159.0,12900699,85,-0.17
2018-11-22,Hyderabad,Kondapur,13026.0,10993944,81,3.64
2018-11-23,Chennai,Anna Nagar,4624.0,17631312,65,5.5
2018-11-24,Hyderabad,Jubilee Hills,9044.0,29257340,53,10.98
2018-11-25,Pune,Kharadi,14581.0,64666735,57,2.46
2018-11-26,Bengaluru,Indiranagar,9539.0,15949208,100,6.37
2018-11-27,Pune,Baner,13835.0,56737335,64,9.74
2018-11-28,Bengaluru,Electronic City,14373.0,52892640,56,7.17
2018-11-29,Mumbai,Bandra,10307.0,32425822,73,0.56
2018-11-30,Bengaluru,Indiranagar,5057.0,6639841,99,13.83
2018-12-01,Pune,Wakad,7289.0,14308307,100,12.89
2018-12-02,Mumbai,Thane,4940.0,8768500,58,-0.62
2018-12-03,Mumbai,Bandra,10767.0,32570175,45,4.09
2018-12-04,Pune,Baner,11570.0,10262590,89,0.69
2018-12-05,Bengaluru,HSR Layout,13291.0,23219377,48,12.48
2018-12-06,Bengaluru,Whitefield,10552.0,47272960,93,1.16
2018-12-07,Chennai,Adyar,8267.0,20650966,70,10.98
2018-12-08,Mumbai,Andheri,14763.0,40362042,46,13.76
2018-12-09,Bengaluru,HSR Layout,5063.0,5700938,44,14.92
2018-12-10,Bengaluru,Electronic City,4362.0,18547224,75,3.11
2018-12-11,Bengaluru,Indiranagar,7713.0,10967886,62,1.9
2018-12-12,Bengaluru,Electronic City,9760.0,9340320,63,-1.97
2018-12-13,Hyderabad,Miyapur,14138.0,31683258,100,5.88
2018-12-14,Pune,Baner,6399.0,22070151,99,7.48
2018-12-15,Mumbai,Bandra,9997.0,32460259,65,6.03
2018-12-16,Mumbai,Bandra,8173.0,30648750,88,9.04
2018-12-17,Mumbai,Andheri,8364.0,32962524,76,1.59
2018-12-18,Bengaluru,Electronic City,6836.0,6856508,100,-0.48
2018-12-19,Pune,Hinjewadi,14339.0,20375719,43,2.38
2018-12-20,Chennai,OMR,11475.0,23305725,42,9.0
2018-12-21,Hyderabad,Miyapur,5450.0,12660350,63,2.37
2018-12-22,Mumbai,Thane,8437.0,41839083,80,8.76
2018-12-23,Pune,Hinjewadi,10115.0,33571685,71,13.42
2018-12-24,Bengaluru,Electronic City,12463.0,13160928,78,7.7
2018-12-25,Bengaluru,Electronic City,11655.0,25139835,58,13.89
2018-12-26,Mumbai,Thane,10460.0,14853200,97,11.92
2018-12-27,Pune,Hinjewadi,13501.0,51708830,63,5.33
2018-12-28,Chennai,OMR,12809.0,13001135,50,10.09
2018-12-29,Pune,Baner,14971.0,16003999,63,6.87
2018-12-30,Pune,Kharadi,5666.0,6391248,80,13.13
2018-12-31,Pune,Hinjewadi,4681.0,12924241,80,14.15
2019-01-01,Pune,Kharadi,11822.0,27285176,68,13.35
2019-01-02,Mumbai,Powai,6099.0,8325135,65,4.67
2019-01-03,Bengaluru,Whitefield,8442.0,16174872,70,1.96
2019-01-04,Pune,Hinjewadi,11937.0,46649796,46,10.96
2019-01-05,Pune,Baner,10522.0,11163842,92,-0.86
2019-01-06,Chennai,OMR,4090.0,16466340,97,4.05
2019-01-07,Bengaluru,Electronic City,4844.0,11533564,94,4.26
2019-01-08,Pune,Hinjewadi,13730.0,27185400,42,3.59
2019-01-09,Pune,Baner,8160.0,4284000,52,8.02
2019-01-10,Hyderabad,Gachibowli,4176.0,19990512,93,2.39
2019-01-11,Bengaluru,Whitefield,6895.0,29152060,57,0.92
2019-01-12,Mumbai,Bandra,10868.0,39092196,47,6.11
2019-01-13,Mumbai,Andheri,7463.0,7186869,82,2.29
2019-01-14,Hyderabad,Gachibowli,10269.0,11131596,94,14.03
2019-01-15,Bengaluru,HSR Layout,8007.0,13924173,74,13.39
2019-01-16,Pune,Baner,12606.0,10576434,93,3.41
2019-01-17,Bengaluru,HSR Layout,4123.0,12055652,48,12.06
2019-01-18,Chennai,Anna Nagar,6264.0,4716792,83,4.19
2019-01-19,Pune,Wakad,9684.0,20869020,95,8.86
2019-01-20,Mumbai,Thane,14073.0,55827591,42,-0.06
2019-01-21,Pune,Wakad,12637.0,45569022,80,11.49
2019-01-22,Bengaluru,Whitefield,9097.0,17247912,64,8.99
2019-01-23,Mumbai,Andheri,7179.0,5606799,69,13.81
2019-01-24,Hyderabad,Kukatpally,7034.0,6801878,86,2.25
2019-01-25,Bengaluru,HSR Layout,4937.0,16203234,44,0.35
2019-01-26,Bengaluru,HSR Layout,6814.0,30765210,44,10.22
2019-01-27,Mumbai,Powai,4201.0,14510254,55,6.99
2019-01-28,Pune,Baner,11856.0,32331312,83,1.19
2019-01-29,Hyderabad,Gachibowli,9591.0,17148708,50,3.91
2019-01-30,Bengaluru,Indiranagar,5434.0,11362494,77,2.81
2019-01-31,Pune,Baner,5015.0,12813325,91,-1.1
2019-02-01,Hyderabad,Miyapur,14820.0,56790240,69,4.65
2019-02-02,Mumbai,Andheri,14468.0,31004924,89,5.11
2019-02-03,Hyderabad,Banjara Hills,5098.0,5623094,86,8.12
2019-02-04,Pune,Wakad,11169.0,30792933,87,9.99
2019-02-05,Hyderabad,Gachibowli,9600.0,30518400,61,12.5
2019-02-06,Bengaluru,Electronic City,5907.0,18329421,84,4.35
2019-02-07,Hyderabad,Miyapur,7293.0,9138129,67,3.47
2019-02-08,Mumbai,Powai,14848.0,48552960,62,7.14
2019-02-09,Chennai,Adyar,8779.0,23791090,62,-0.25
2019-02-10,Chennai,Velachery,13362.0,9126246,52,2.94
2019-02-11,Hyderabad,Kondapur,6889.0,28754686,82,8.71
2019-02-12,Chennai,Velachery,12709.0,29332372,78,0.44
2019-02-13,Hyderabad,Kondapur,10593.0,23039775,54,11.41
2019-02-14,Chennai,Anna Nagar,8085.0,34304655,98,9.07
2019-02-15,Pune,Baner,14392.0,60259304,45,11.55
2019-02-16,Hyderabad,Banjara Hills,12108.0,57113436,45,3.83
2019-02-17,Hyderabad,Kondapur,7334.0,9475528,61,-0.94
2019-02-18,Mumbai,Andheri,4180.0,13639340,84,7.7
2019-02-19,Pune,Baner,10991.0,49173734,60,10.68
2019-02-20,Chennai,OMR,8898.0,9351798,72,10.2
2019-02-21,Pune,Baner,12227.0,35348257,61,7.0
2019-02-22,Mumbai,Thane,11693.0,32401303,86,13.24
2019-02-23,Chennai,Adyar,12647.0,40837163,100,4.22
2019-02-24,Chennai,Velachery,9955.0,31268655,46,8.77
2019-02-25,Bengaluru,Indiranagar,9162.0,35521074,74,14.82
2019-02-26,Chennai,Anna Nagar,13549.0,20255755,76,0.01
2019-02-27,Pune,Hinjewadi,7545.0,12396435,85,4.28
2019-02-28,Bengaluru,HSR Layout,6719.0,24396689,100,9.51
2019-03-01,Pune,Baner,12590.0,26199790,66,6.08
2019-03-02,Mumbai,Thane,12395.0,52034210,75,0.67
2019-03-03,Hyderabad,Banjara Hills,4745.0,19084390,47,10.09
2019-03-04,Hyderabad,Jubilee Hills,12544.0,54466048,58,-0.07
2019-03-05,Chennai,OMR,11261.0,14459124,50,1.5
2019-03-06,Hyderabad,Miyapur,11448.0,25666416,41,2.8
2019-03-07,Pune,Wakad,11287.0,23172211,65,3.0
2019-03-08,Hyderabad,Madhapur,14686.0,44968532,99,2.6
2019-03-09,Chennai,OMR,12404.0,38315956,85,8.68
2019-03-10,Pune,Wakad,10806.0,37010550,86,2.69
2019-03-11,Bengaluru,Electronic City,8904.0,19766880,96,9.97
2019-03-12,Chennai,Anna Nagar,8200.0,17843200,41,6.01
2019-03-13,Hyderabad,Kukatpally,11717.0,26386684,88,13.97
2019-03-14,Chennai,OMR,6161.0,23886197,76,14.54
2019-03-15,Bengaluru,HSR Layout,13629.0,18794391,52,11.77
2019-03-16,Mumbai,Bandra,4078.0,18840360,47,0.86
2019-03-17,Bengaluru,HSR Layout,4723.0,4203470,57,1.91
2019-03-18,Hyderabad,Madhapur,13535.0,48495905,41,-0.83
2019-03-19,Mumbai,Bandra,4971.0,21862458,81,11.93
2019-03-20,Bengaluru,Whitefield,5970.0,20214420,52,-1.5
2019-03-21,Mumbai,Powai,6512.0,25989392,92,11.78
2019-03-22,Hyderabad,Jubilee Hills,10343.0,42437329,54,0.06
2019-03-23,Bengaluru,HSR Layout,6029.0,22578605,66,-1.17
2019-03-24,Pune,Wakad,6617.0,30411732,81,3.62
2019-03-25,Mumbai,Thane,14182.0,40503792,68,13.63
2019-03-26,Bengaluru,Indiranagar,13673.0,37327290,74,1.42
2019-03-27,Chennai,Anna Nagar,5275.0,21970375,92,12.01
2019-03-28,Hyderabad,Miyapur,11487.0,54907860,81,14.29
2019-03-29,Pune,Kharadi,12287.0,36836426,60,4.74
2019-03-30,Bengaluru,HSR Layout,7536.0,5320416,44,5.04
2019-03-31,Bengaluru,HSR Layout,14020.0,27885780,99,9.9
2019-04-01,Bengaluru,Electronic City,10939.0,9024675,79,1.43
2019-04-02,Pune,Hinjewadi,10591.0,33605243,65,8.88
2019-04-03,Mumbai,Powai,14111.0,11105357,79,9.67
2019-04-04,Chennai,OMR,7215.0,27294345,87,14.4
2019-04-05,Chennai,OMR,8150.0,11344800,97,6.84
2019-04-06,Chennai,Adyar,13366.0,60427686,92,6.94
2019-04-07,Chennai,Adyar,13578.0,37543170,56,12.32
2019-04-08,Mumbai,Thane,10662.0,41901660,75,3.72
2019-04-09,Bengaluru,Electronic City,6924.0,6757824,58,3.85
2019-04-10,Bengaluru,Indiranagar,8633.0,42655653,47,9.66
2019-04-11,Bengaluru,Whitefield,5432.0,6675928,77,12.95
2019-04-12,Chennai,OMR,8371.0,21228856,64,6.32
2019-04-13,Chennai,Anna Nagar,8266.0,19540824,88,7.73
2019-04-14,Pune,Kharadi,8380.0,35950200,73,12.8
2019-04-15,Chennai,OMR,4046.0,13885872,60,14.15
2019-04-16,Chennai,Adyar,10090.0,11401700,55,12.38
2019-04-17,Pune,Wakad,9974.0,45192194,52,10.09
2019-04-18,Pune,Wakad,8023.0,34266233,97,1.22
2019-04-19,Bengaluru,Whitefield,13992.0,69932016,81,5.72
2019-04-20,Bengaluru,HSR Layout,9655.0,40473760,64,-0.57
2019-04-21,Bengaluru,Whitefield,13354.0,56514128,69,5.1
2019-04-22,Chennai,Anna Nagar,14019.0,26944518,48,12.98
2019-04-23,Mumbai,Thane,12720.0,33809760,45,0.81
2019-04-24,Mumbai,Thane,14997.0,45845829,44,0.51
2019-04-25,Bengaluru,Indiranagar,11650.0,36231500,43,2.81
2019-04-26,Hyderabad,Gachibowli,9479.0,26901402,58,5.91
2019-04-27,Bengaluru,HSR Layout,11162.0,6507446,95,8.86
2019-04-28,Hyderabad,Miyapur,14022.0,56761056,47,2.74
2019-04-29,Bengaluru,HSR Layout,7435.0,22319870,65,14.9
2019-04-30,Hyderabad,Jubilee Hills,10567.0,24663378,83,14.28
2019-05-01,Hyderabad,Jubilee Hills,13151.0,63703444,66,14.08
2019-05-02,Chennai,Adyar,8987.0,21227294,55,3.32
2019-05-03,Chennai,Velachery,10887.0,18899832,53,4.0
2019-05-04,Hyderabad,Kondapur,13395.0,10448100,67,5.68
2019-05-05,Hyderabad,Madhapur,13088.0,32131040,66,6.66
2019-05-06,Chennai,Adyar,13399.0,50299846,78,-0.54
2019-05-07,Pune,Kharadi,6602.0,31920670,58,-1.78
2019-05-08,Mumbai,Andheri,8744.0,25086536,56,8.08
2019-05-09,Bengaluru,Indiranagar,6794.0,14858478,75,7.72
2019-05-10,Mumbai,Andheri,11079.0,42986520,53,2.94
2019-05-11,Pune,Hinjewadi,6364.0,18092852,74,5.02
2019-05-12,Mumbai,Powai,10858.0,31987668,71,2.5
2019-05-13,Chennai,Adyar,11913.0,50499207,78,9.38
2019-05-14,Chennai,Adyar,11916.0,55087668,93,10.14
2019-05-15,Pune,Baner,14945.0,65219980,41,4.79
2019-05-16,Bengaluru,HSR Layout,14882.0,74037950,59,7.03
2019-05-17,Mumbai,Bandra,11071.0,29249582,75,13.68
2019-05-18,Hyderabad,Banjara Hills,7598.0,28933184,82,12.01
2019-05-19,Pune,Wakad,12177.0,34692273,49,6.89
2019-05-20,Chennai,Anna Nagar,11196.0,14465232,100,2.92
2019-05-21,Chennai,Velachery,11940.0,35199120,80,5.26
2019-05-22,Hyderabad,Gachibowli,4514.0,20317514,93,7.54
2019-05-23,Bengaluru,Indiranagar,10604.0,51471816,45,3.15
2019-05-24,Chennai,Anna Nagar,5969.0,15967075,96,8.3
2019-05-25,Bengaluru,Whitefield,14229.0,8992728,81,7.24
2019-05-26,Mumbai,Andheri,10105.0,22069320,45,12.45
2019-05-27,Mumbai,Andheri,5223.0,3264375,45,14.92
2019-05-28,Pune,Wakad,8936.0,42928544,96,6.78
2019-05-29,Mumbai,Powai,5343.0,22942842,47,-0.46
2019-05-30,Bengaluru,HSR Layout,10509.0,45146664,63,8.73
2019-05-31,Hyderabad,Jubilee Hills,13618.0,30218342,68,12.89
2019-06-01,Pune,Baner,4216.0,11817448,86,2.71
2019-06-02,Pune,Baner,5815.0,21125895,44,11.89
2019-06-03,Pune,Kharadi,7611.0,7961106,61,2.91
2019-06-04,Bengaluru,Whitefield,10742.0,6294812,58,0.16
2019-06-05,Chennai,Anna Nagar,4765.0,18083175,98,0.84
2019-06-06,Mumbai,Andheri,8618.0,8118156,71,12.15
2019-06-07,Hyderabad,Madhapur,14806.0,71942354,56,10.82
2019-06-08,Mumbai,Andheri,14277.0,46257480,54,4.24
2019-06-09,Bengaluru,HSR Layout,13430.0,18734850,48,8.15
2019-06-10,Pune,Baner,10600.0,11617600,61,11.04
2019-06-11,Pune,Baner,6109.0,28431286,59,8.35
2019-06-12,Pune,Kharadi,8453.0,36364806,92,10.84
2019-06-13,Chennai,Anna Nagar,7400.0,3729600,46,11.32
2019-06-14,Pune,Wakad,9284.0,9061184,96,13.17
2019-06-15,Bengaluru,Whitefield,5277.0,18210927,54,4.49
2019-06-16,Chennai,Velachery,8846.0,28554888,63,1.63
2019-06-17,Hyderabad,Gachibowli,5937.0,9261720,97,7.83
2019-06-18,Pune,Baner,6126.0,28173474,56,10.07
2019-06-19,Hyderabad,Miyapur,11969.0,24596295,52,1.67
2019-06-20,Hyderabad,Banjara Hills,11553.0,34035138,88,5.62
2019-06-21,Hyderabad,Kukatpally,12659.0,40559436,58,14.41
2019-06-22,Pune,Hinjewadi,9519.0,40665168,75,0.34
2019-06-23,Hyderabad,Madhapur,12440.0,28251240,97,0.54
2019-06-24,Hyderabad,Jubilee Hills,5732.0,5582968,61,12.11
2019-06-25,Bengaluru,HSR Layout,7069.0,34906722,81,8.15
2019-06-26,Hyderabad,Kukatpally,10393.0,21804514,95,7.51
2019-06-27,Mumbai,Bandra,14988.0,23291352,56,-1.43
2019-06-28,Bengaluru,HSR Layout,13791.0,56887875,99,4.56
2019-06-29,Hyderabad,Kukatpally,7060.0,20226900,62,4.53
2019-06-30,Hyderabad,Kondapur,4958.0,8289776,55,6.02
2019-07-01,Pune,Kharadi,10369.0,5723688,50,14.85
2019-07-02,Bengaluru,Electronic City,13733.0,57266610,56,-0.92
2019-07-03,Pune,Baner,11919.0,41799933,65,9.96
2019-07-04,Bengaluru,Whitefield,9988.0,40011928,62,4.51
2019-07-05,Pune,Hinjewadi,11975.0,50666225,41,9.05
2019-07-06,Hyderabad,Gachibowli,6378.0,24287424,42,10.74
2019-07-07,Pune,Baner,13243.0,43847573,91,-0.35
2019-07-08,Chennai,Velachery,11863.0,7046622,60,11.65
2019-07-09,Chennai,Adyar,6378.0,16187364,86,-0.29
2019-07-10,Hyderabad,Madhapur,12139.0,40010144,44,9.07
2019-07-11,Bengaluru,Electronic City,5969.0,26215848,54,3.67
2019-07-12,Chennai,Adyar,6071.0,4790019,69,14.43
2019-07-13,Hyderabad,Gachibowli,4187.0,12824781,44,12.65
2019-07-14,Bengaluru,HSR Layout,12981.0,41292561,41,10.59
2019-07-15,Chennai,Anna Nagar,9575.0,24301350,89,4.47
2019-07-16,Pune,Baner,11397.0,42658971,66,0.65
2019-07-17,Hyderabad,Madhapur,6535.0,30629545,95,14.75
2019-07-18,Chennai,OMR,11799.0,7822737,50,0.03
2019-07-19,Chennai,OMR,13546.0,29381274,69,2.41
2019-07-20,Bengaluru,Indiranagar,4096.0,3391488,67,13.21
2019-07-21,Pune,Baner,13223.0,13275892,63,9.52
2019-07-22,Bengaluru,Electronic City,12758.0,23474720,52,13.46
2019-07-23,Chennai,OMR,11848.0,22878488,81,2.61
2019-07-24,Mumbai,Bandra,6607.0,15268777,88,9.74
2019-07-25,Chennai,Anna Nagar,9580.0,25176240,70,4.86
2019-07-26,Chennai,Velachery,6010.0,13342200,70,9.41
2019-07-27,Chennai,OMR,6923.0,23538200,92,12.79
2019-07-28,Hyderabad,Gachibowli,13298.0,46955238,61,8.9
2019-07-29,Chennai,OMR,5082.0,8248086,58,13.94
2019-07-30,Hyderabad,Gachibowli,4311.0,13609827,50,7.89
2019-07-31,Mumbai,Powai,14960.0,37893680,98,6.98
2019-08-01,Bengaluru,Whitefield,8672.0,36110208,74,0.63
2019-08-02,Pune,Kharadi,14681.0,36805267,71,2.85
2019-08-03,Bengaluru,Indiranagar,12701.0,63149372,81,0.38
2019-08-04,Chennai,OMR,14566.0,13036570,50,10.75
2019-08-05,Mumbai,Bandra,12619.0,50665285,93,3.49
2019-08-06,Pune,Hinjewadi,10798.0,34953126,62,0.58
2019-08-07,Bengaluru,Indiranagar,9598.0,47346934,87,3.67
2019-08-08,Hyderabad,Kukatpally,14962.0,58052560,92,7.98
2019-08-09,Pune,Hinjewadi,14275.0,46322375,80,12.67
2019-08-10,Bengaluru,Indiranagar,8375.0,26473375,59,7.79
2019-08-11,Mumbai,Powai,14011.0,56240154,63,8.02
2019-08-12,Hyderabad,Kukatpally,9279.0,23373801,73,14.57
