Property_ID,City,Locality,Latitude,Longitude,Property_Type,Area_sqft,Bedrooms,Bathrooms,Floor,Parking,Furnishing,Age,Investment_Score,Risk_Score,Price_INR
7147,Chennai,OMR,15.37486,78.173243,Plot,3025,4,3,22,Yes,Fully,10,66,45,38293475
7148,Mumbai,Andheri,15.096901,76.860261,Apartment,2898,1,1,2,No,Fully,22,82,78,32735808
7149,Bengaluru,Electronic City,13.856752,79.373964,Villa,4095,5,4,0,No,Semi,6,66,35,38149020
7150,Chennai,Velachery,14.97424,75.694516,Plot,3354,1,1,4,Yes,Fully,7,90,48,26416104
7151,Chennai,Velachery,18.4928,78.117138,Apartment,2045,4,3,14,No,Semi,24,84,31,12486770
7152,Hyderabad,Banjara Hills,14.140971,74.464956,Villa,3173,4,3,23,Yes,Unfurnished,11,84,72,25834566
7153,Bengaluru,HSR Layout,18.914691,73.753583,Independent House,2234,5,4,11,No,Fully,10,88,39,30458356
7154,Bengaluru,HSR Layout,15.952505,79.169623,Independent House,4372,1,1,4,No,Semi,14,97,95,55310172
7155,Mumbai,Thane,12.964481,74.6436,Apartment,2837,5,4,5,No,Fully,13,79,17,30293486
7156,Bengaluru,Whitefield,14.051863,79.242445,Apartment,1241,1,1,0,Yes,Semi,27,83,69,7624704
7157,Pune,Baner,13.418648,75.625764,Apartment,1869,2,1,25,No,Fully,22,86,9,15230481
7158,Chennai,Velachery,14.156005,73.504782,Apartment,3554,5,4,25,No,Unfurnished,10,76,1,47115378
7159,Pune,Baner,14.621497,73.750154,Apartment,4860,1,1,4,Yes,Fully,15,70,50,24912360
7160,Bengaluru,Indiranagar,16.990592,75.489773,Independent House,607,4,3,5,Yes,Fully,17,72,39,3338500
7161,Mumbai,Andheri,15.604654,77.270194,Villa,4691,4,3,7,No,Unfurnished,7,84,95,35956515
7162,Bengaluru,Indiranagar,14.649182,76.626175,Independent House,4452,3,2,25,No,Fully,24,97,63,32000976
7163,Hyderabad,Jubilee Hills,13.937554,78.602423,Independent House,4938,2,1,16,Yes,Fully,6,83,90,72272568
7164,Mumbai,Powai,13.102814,79.930128,Independent House,1036,1,1,25,No,Semi,6,66,63,12179216
7165,Bengaluru,Indiranagar,12.087751,75.192382,Villa,788,5,4,5,No,Unfurnished,3,66,26,4434076
7166,Pune,Hinjewadi,12.259246,77.391302,Plot,1691,4,3,20,Yes,Semi,27,96,93,23905667
7167,Mumbai,Powai,15.65577,76.59656,Plot,4411,5,4,3,Yes,Semi,6,54,64,63968322
7168,Pune,Hinjewadi,12.771573,72.568307,Independent House,1601,2,1,25,No,Unfurnished,0,69,98,18694877
7169,Bengaluru,Whitefield,13.057463,79.414508,Independent House,1556,5,4,9,No,Semi,23,100,83,16664760
7170,Bengaluru,Whitefield,12.996661,79.594313,Villa,4089,4,3,22,No,Semi,19,76,97,23630331
7171,Bengaluru,Indiranagar,14.519502,76.343153,Villa,4346,1,1,6,No,Semi,23,96,64,23916038
7172,Chennai,Anna Nagar,12.805882,78.819935,Plot,2731,4,3,6,No,Unfurnished,29,62,49,21124285
7173,Hyderabad,Miyapur,18.08905,75.420634,Independent House,4498,2,1,22,No,Semi,8,62,65,22710402
7174,Chennai,Velachery,12.490856,73.43633,Villa,556,1,1,16,Yes,Unfurnished,27,53,3,6629188
7175,Bengaluru,Indiranagar,12.582188,74.657485,Independent House,4753,3,2,23,No,Semi,6,89,74,56280273
7176,Mumbai,Thane,16.582931,76.579563,Apartment,4056,5,4,7,Yes,Unfurnished,26,66,86,22843392
7177,Mumbai,Thane,15.35953,75.497072,Plot,585,3,2,22,No,Semi,19,72,13,2406690
7178,Bengaluru,HSR Layout,15.134095,78.651034,Villa,4355,4,3,15,No,Unfurnished,0,53,98,27732640
7179,Chennai,Anna Nagar,15.186413,72.44612,Plot,1575,1,1,14,No,Semi,1,55,15,21944475
7180,Chennai,Adyar,14.864985,75.445594,Plot,3582,3,2,3,Yes,Fully,9,60,97,21943332
7181,Pune,Baner,14.36853,78.423763,Apartment,4835,2,1,9,Yes,Unfurnished,28,55,10,27651365
7182,Hyderabad,Gachibowli,13.547559,75.135781,Apartment,3580,5,4,21,Yes,Fully,23,73,74,37711720
7183,Bengaluru,HSR Layout,16.514338,79.886003,Plot,2681,2,1,0,No,Unfurnished,9,65,17,29692075
7184,Chennai,Anna Nagar,13.407067,72.581619,Apartment,2071,1,1,3,No,Fully,26,91,67,8420686
7185,Chennai,Anna Nagar,16.209537,73.808995,Plot,2116,4,3,15,No,Semi,8,71,46,24412292
7186,Chennai,Adyar,15.80296,74.71938,Plot,3498,3,2,8,No,Semi,17,90,29,33251988
7187,Bengaluru,Whitefield,17.115264,78.872343,Independent House,4148,1,1,16,No,Unfurnished,24,53,82,27094736
7188,Hyderabad,Gachibowli,15.43998,78.642938,Plot,4256,5,4,12,No,Unfurnished,11,61,32,59822336
7189,Chennai,OMR,16.567694,72.438564,Villa,3835,2,1,22,Yes,Fully,10,71,54,41226250
7190,Bengaluru,Indiranagar,14.146052,78.836411,Plot,2741,2,1,21,No,Fully,17,100,6,18011111
7191,Chennai,Adyar,12.951633,75.580774,Plot,4838,1,1,0,No,Fully,0,99,94,36986510
7192,Bengaluru,Electronic City,12.562491,77.552879,Plot,1126,4,3,9,Yes,Semi,23,64,52,10579896
7193,Mumbai,Andheri,12.845864,75.488924,Independent House,1591,2,1,9,No,Fully,14,70,10,19626576
7194,Bengaluru,Indiranagar,15.218937,76.264783,Plot,3440,4,3,19,No,Unfurnished,18,74,35,39621920
7195,Hyderabad,Jubilee Hills,16.551906,74.645411,Apartment,1852,4,3,2,Yes,Fully,28,59,78,19679352
7196,Chennai,Anna Nagar,16.691966,79.26153,Independent House,3353,3,2,24,No,Semi,10,50,97,26555760
7197,Pune,Kharadi,15.970625,72.731015,Plot,4750,1,1,22,Yes,Unfurnished,22,93,69,34157250
7198,Bengaluru,Indiranagar,17.942933,77.395157,Villa,564,4,3,21,Yes,Fully,28,58,16,5407068
7199,Bengaluru,Whitefield,13.107018,77.290296,Villa,3621,4,3,6,Yes,Semi,7,65,5,45664431
7200,Pune,Kharadi,15.291506,74.858323,Villa,2589,2,1,14,No,Unfurnished,30,87,97,35844705
7201,Pune,Wakad,12.406724,73.898781,Plot,922,4,3,9,No,Unfurnished,7,65,1,5242492
7202,Bengaluru,Indiranagar,18.228089,73.963254,Apartment,2895,5,4,17,No,Fully,9,82,66,24966480
7203,Chennai,OMR,16.908868,74.432116,Plot,4035,5,4,18,No,Fully,25,92,9,49969440
7204,Mumbai,Andheri,18.045452,74.214784,Independent House,2384,2,1,1,Yes,Semi,4,100,98,21634800
7205,Bengaluru,HSR Layout,14.225241,77.873902,Independent House,2420,2,1,4,Yes,Semi,1,86,79,36198360
7206,Bengaluru,HSR Layout,18.228834,73.435928,Villa,4970,1,1,1,Yes,Semi,22,94,34,45584840
7207,Hyderabad,Jubilee Hills,13.768301,73.934062,Villa,3417,2,1,13,Yes,Unfurnished,21,95,92,18786666
7208,Bengaluru,HSR Layout,17.208971,78.061203,Plot,3335,4,3,23,No,Unfurnished,8,72,6,49988315
7209,Bengaluru,Indiranagar,12.452697,73.008814,Apartment,3458,5,4,13,No,Semi,16,72,31,22124284
7210,Bengaluru,Electronic City,14.110825,75.038589,Villa,4881,3,2,1,No,Semi,30,91,24,32756391
7211,Hyderabad,Kondapur,14.894111,77.149891,Apartment,4841,5,4,11,Yes,Unfurnished,23,76,54,49629932
7212,Chennai,Anna Nagar,12.766131,74.859955,Apartment,4646,3,2,7,No,Fully,2,60,39,31783286
7213,Bengaluru,Indiranagar,17.086407,74.227142,Independent House,2981,2,1,18,No,Semi,2,55,44,32466071
7214,Hyderabad,Gachibowli,13.322778,76.591657,Apartment,1158,2,1,25,Yes,Unfurnished,24,89,61,7590690
7215,Bengaluru,Electronic City,18.883559,75.611012,Villa,3570,4,3,8,Yes,Unfurnished,16,88,49,42807870
7216,Chennai,Anna Nagar,18.398593,79.959208,Apartment,3518,4,3,9,No,Fully,29,59,88,29987432
7217,Hyderabad,Madhapur,18.553897,74.334956,Villa,817,2,1,4,Yes,Semi,28,83,89,3824377
7218,Mumbai,Powai,17.690802,76.572745,Plot,3964,4,3,4,Yes,Unfurnished,1,93,88,21179652
7219,Chennai,Anna Nagar,14.557179,76.659445,Plot,1513,4,3,25,No,Unfurnished,26,93,61,11007075
7220,Hyderabad,Kukatpally,13.870247,77.162486,Independent House,1466,4,3,15,Yes,Semi,15,60,49,16542344
7221,Hyderabad,Gachibowli,17.873222,75.906626,Plot,1959,4,3,4,Yes,Semi,15,97,33,25841169
7222,Mumbai,Andheri,13.054147,78.518471,Plot,4988,3,2,14,No,Fully,3,71,86,46513100
7223,Mumbai,Thane,13.110078,75.441569,Villa,1631,4,3,13,Yes,Unfurnished,8,67,68,14119567
7224,Hyderabad,Madhapur,14.551144,72.570778,Independent House,1214,3,2,22,No,Semi,27,94,65,5424152
7225,Bengaluru,Whitefield,15.430404,74.845833,Independent House,2121,2,1,3,Yes,Semi,10,57,6,28911351
7226,Bengaluru,Whitefield,14.990825,78.733203,Independent House,3007,4,3,25,No,Unfurnished,13,100,66,43577444
7227,Chennai,Velachery,16.059006,74.834238,Apartment,2898,2,1,7,Yes,Fully,11,53,90,23899806
7228,Mumbai,Andheri,14.920983,79.230762,Plot,4774,1,1,19,No,Unfurnished,2,50,99,71218532
7229,Hyderabad,Banjara Hills,14.899378,75.949583,Plot,1759,1,1,8,No,Fully,29,84,97,22828302
7230,Mumbai,Bandra,14.221731,79.317062,Plot,2819,2,1,12,Yes,Unfurnished,16,64,1,34634234
7231,Mumbai,Thane,18.656069,77.474649,Plot,502,3,2,5,No,Unfurnished,25,98,69,7064646
7232,Bengaluru,Whitefield,15.094148,75.354744,Independent House,1641,5,4,14,Yes,Semi,26,80,52,18264330
7233,Chennai,Adyar,16.570906,78.990698,Plot,2214,2,1,23,No,Semi,9,83,27,32266836
7234,Bengaluru,Electronic City,16.915054,74.993322,Plot,3360,1,1,0,No,Unfurnished,2,73,47,45279360
7235,Pune,Baner,14.953735,77.177932,Villa,2295,4,3,0,No,Fully,3,76,62,29389770
7236,Bengaluru,Whitefield,18.820199,77.827607,Villa,4929,2,1,18,No,Semi,26,92,84,52336122
7237,Hyderabad,Madhapur,13.673397,77.140574,Plot,832,4,3,2,Yes,Unfurnished,14,100,67,5134272
7238,Pune,Kharadi,16.14212,79.292614,Plot,2340,5,4,4,No,Unfurnished,18,67,31,9579960
7239,Bengaluru,Electronic City,17.963343,72.791443,Apartment,3270,2,1,24,Yes,Unfurnished,27,70,90,29014710
7240,Chennai,Velachery,13.158785,76.000918,Plot,4550,1,1,23,No,Unfurnished,22,81,21,29106350
7241,Pune,Wakad,15.01983,72.809113,Villa,1158,2,1,18,Yes,Unfurnished,30,59,46,10006278
7242,Bengaluru,Whitefield,12.093858,78.572917,Villa,3021,1,1,1,No,Fully,24,72,37,35384973
7243,Bengaluru,Whitefield,17.174432,72.374889,Independent House,4349,5,4,13,No,Unfurnished,9,70,12,32987165
7244,Hyderabad,Madhapur,13.267837,77.032387,Apartment,1509,1,1,2,Yes,Fully,11,98,24,17116587
7245,Pune,Hinjewadi,17.580985,77.646729,Villa,2244,5,4,8,Yes,Unfurnished,3,78,2,24477552
7246,Bengaluru,Whitefield,16.024104,73.660361,Apartment,1597,4,3,6,Yes,Fully,26,60,24,20312243
7247,Chennai,Velachery,17.732023,73.588254,Apartment,834,2,1,4,Yes,Unfurnished,17,51,59,6695352
7248,Pune,Kharadi,16.246246,74.550314,Villa,3352,5,4,18,No,Fully,5,55,40,35276448
7249,Bengaluru,HSR Layout,17.351506,78.406141,Plot,1145,5,4,25,Yes,Semi,6,60,56,9528690
7250,Pune,Baner,13.399554,79.810026,Independent House,2674,5,4,0,Yes,Unfurnished,10,71,19,29611876
7251,Mumbai,Powai,15.055821,75.29245,Independent House,1139,4,3,10,Yes,Unfurnished,24,80,31,10796581
7252,Bengaluru,Indiranagar,16.421613,73.735975,Plot,1997,1,1,25,Yes,Fully,24,86,27,13829225
7253,Chennai,Adyar,14.591632,79.976403,Plot,4847,3,2,24,No,Fully,29,100,48,30201657
7254,Mumbai,Andheri,17.685648,77.821468,Plot,4236,5,4,7,No,Fully,2,99,67,24606924
7255,Chennai,Velachery,12.879227,76.194446,Villa,3038,4,3,21,No,Fully,12,77,49,32710146
7256,Mumbai,Andheri,14.45702,74.820873,Villa,4952,2,1,24,Yes,Unfurnished,21,76,35,72294248
7257,Hyderabad,Miyapur,14.342968,78.352409,Villa,2067,3,2,24,Yes,Fully,20,71,1,12873276
7258,Bengaluru,Whitefield,17.59394,79.443403,Plot,1686,1,1,11,Yes,Fully,9,92,56,24344154
7259,Bengaluru,Indiranagar,18.534918,79.947328,Apartment,2706,1,1,9,Yes,Fully,19,96,90,31646670
7260,Chennai,OMR,17.447407,79.433461,Plot,4680,3,2,15,No,Unfurnished,27,96,56,31323240
7261,Hyderabad,Banjara Hills,18.725934,78.513501,Independent House,4995,4,3,10,Yes,Fully,10,54,83,20164815
7262,Pune,Kharadi,16.938175,73.922619,Plot,4412,3,2,5,Yes,Semi,5,56,18,50071788
7263,Pune,Kharadi,12.80682,77.770598,Villa,3064,3,2,18,No,Fully,21,72,29,30946400
7264,Chennai,OMR,14.960074,72.126597,Plot,3118,2,1,19,Yes,Unfurnished,14,55,97,20500850
7265,Mumbai,Thane,17.11159,72.601221,Independent House,4418,3,2,2,Yes,Semi,13,77,100,18021022
7266,Bengaluru,Indiranagar,14.789754,74.545509,Plot,1028,4,3,1,Yes,Fully,22,61,42,10298504
7267,Hyderabad,Kukatpally,12.443218,73.360906,Independent House,2784,1,1,6,No,Unfurnished,2,81,79,35766048
7268,Mumbai,Andheri,13.133113,75.86452,Plot,1585,5,4,19,Yes,Fully,24,64,13,12494555
7269,Pune,Kharadi,15.642311,75.791739,Apartment,3692,4,3,4,Yes,Fully,25,77,4,51503400
7270,Mumbai,Thane,18.518869,77.046097,Apartment,3047,3,2,24,Yes,Semi,3,90,69,41043090
7271,Chennai,OMR,18.520134,74.9261,Plot,768,3,2,5,No,Unfurnished,20,54,100,7587072
7272,Pune,Baner,13.637424,76.025338,Independent House,3086,4,3,4,Yes,Fully,29,70,37,43404590
7273,Mumbai,Bandra,12.491017,77.709835,Independent House,4266,4,3,14,No,Fully,27,74,7,51925752
7274,Bengaluru,Whitefield,18.678474,72.4087,Villa,4207,3,2,17,Yes,Unfurnished,15,65,57,48784372
7275,Bengaluru,Indiranagar,15.648107,72.420435,Apartment,3065,4,3,10,No,Unfurnished,16,78,45,37678045
7276,Chennai,OMR,18.686732,76.721207,Apartment,2458,4,3,6,No,Semi,27,81,83,27165816
7277,Pune,Baner,18.575392,78.901383,Apartment,1538,3,2,20,No,Semi,13,84,8,16511968
7278,Mumbai,Thane,12.064227,77.278467,Plot,3758,4,3,16,Yes,Unfurnished,7,92,23,45870148
7279,Hyderabad,Banjara Hills,17.391051,75.991784,Plot,3458,2,1,19,No,Fully,18,72,92,32878664
7280,Pune,Wakad,16.644946,75.243534,Apartment,4652,5,4,24,No,Semi,21,54,39,52041924
7281,Pune,Baner,16.370259,75.126803,Apartment,1716,2,1,12,No,Unfurnished,19,89,37,22802208
7282,Bengaluru,Electronic City,14.654157,76.249111,Villa,1665,2,1,9,No,Fully,25,97,60,13702950
7283,Bengaluru,Indiranagar,14.324919,76.61624,Villa,2610,2,1,1,No,Semi,13,63,52,29652210
7284,Mumbai,Andheri,12.443703,73.756034,Apartment,4461,5,4,25,Yes,Fully,8,72,12,25311714
7285,Mumbai,Thane,17.139464,72.048522,Independent House,3715,1,1,17,No,Semi,25,51,95,51066390
7286,Chennai,Anna Nagar,16.290471,79.903816,Plot,3845,1,1,4,No,Unfurnished,2,65,97,30756155
7287,Bengaluru,HSR Layout,14.740059,77.334204,Independent House,4582,2,1,17,Yes,Fully,18,81,93,24985646
7288,Hyderabad,Madhapur,18.153171,72.572359,Villa,1219,5,4,5,No,Unfurnished,24,91,72,17591389
7289,Hyderabad,Gachibowli,12.766318,79.630751,Plot,956,3,2,6,No,Semi,25,88,40,9582944
7290,Pune,Baner,15.262268,75.415961,Villa,4804,4,3,12,Yes,Semi,17,78,79,19951012
7291,Chennai,OMR,13.012015,72.382147,Plot,4019,4,3,14,Yes,Unfurnished,0,81,58,20022658
7292,Bengaluru,Indiranagar,16.740826,78.403219,Independent House,3676,1,1,16,Yes,Semi,17,98,95,49978896
7293,Chennai,OMR,16.388305,72.179155,Villa,4819,3,2,18,No,Semi,12,65,94,59847161
7294,Pune,Baner,18.62156,72.924793,Independent House,1717,5,4,15,Yes,Fully,15,50,59,16081422
7295,Pune,Baner,16.242369,79.581722,Independent House,1828,1,1,18,No,Semi,28,88,29,10256908
7296,Hyderabad,Miyapur,12.964295,76.083627,Independent House,4555,5,4,12,Yes,Unfurnished,5,67,42,43837320
7297,Chennai,OMR,12.037826,78.237708,Apartment,1545,4,3,5,No,Semi,20,80,62,20078820
7298,Chennai,OMR,17.692761,76.728164,Independent House,2203,4,3,6,Yes,Semi,8,90,54,14857032
7299,Chennai,Anna Nagar,14.496521,79.453757,Apartment,3985,1,1,9,No,Unfurnished,7,90,2,24878355
7300,Mumbai,Bandra,12.647489,72.632207,Plot,2094,5,4,5,No,Semi,12,95,27,29657322
7301,Bengaluru,Whitefield,15.394398,79.619374,Independent House,2584,5,4,20,No,Semi,4,71,80,15274024
7302,Hyderabad,Madhapur,15.309305,74.889414,Plot,1765,3,2,7,Yes,Fully,3,80,97,10740025
7303,Chennai,Adyar,15.341374,74.158191,Apartment,3937,2,1,16,Yes,Unfurnished,0,95,41,48291242
7304,Hyderabad,Banjara Hills,12.696409,78.956978,Villa,731,5,4,4,No,Fully,2,79,95,4935712
7305,Hyderabad,Madhapur,14.351992,76.869965,Plot,4356,1,1,5,No,Unfurnished,9,53,54,29463984
7306,Bengaluru,Whitefield,14.198085,77.768216,Apartment,1207,2,1,12,Yes,Unfurnished,15,66,44,15820149
7307,Hyderabad,Banjara Hills,18.935776,76.360999,Independent House,2091,3,2,21,Yes,Semi,23,98,31,15331212
7308,Hyderabad,Banjara Hills,18.427667,76.015913,Villa,2533,5,4,6,No,Fully,4,85,54,22290400
7309,Pune,Baner,15.701302,75.116776,Plot,2313,3,2,20,No,Unfurnished,22,56,49,27503883
7310,Hyderabad,Gachibowli,17.223988,72.274972,Apartment,2774,4,3,9,No,Semi,27,58,93,12355396
7311,Mumbai,Thane,13.65404,72.979163,Plot,3144,1,1,9,Yes,Fully,7,94,79,22573920
7312,Mumbai,Andheri,12.769871,76.376537,Apartment,3908,4,3,5,No,Unfurnished,24,91,42,57107604
7313,Pune,Baner,16.825817,74.421829,Independent House,1734,1,1,25,Yes,Unfurnished,1,90,78,18578076
7314,Mumbai,Thane,12.938209,74.882863,Independent House,2270,1,1,9,Yes,Unfurnished,26,93,23,24554590
7315,Chennai,Velachery,14.923659,74.466368,Apartment,4733,3,2,13,Yes,Fully,14,55,11,56474156
7316,Chennai,OMR,13.19626,73.363918,Plot,2490,5,4,11,No,Semi,2,89,27,30255990
7317,Hyderabad,Banjara Hills,14.785912,72.284691,Villa,3975,5,4,14,No,Unfurnished,7,79,33,58345050
7318,Pune,Wakad,17.462087,74.654631,Plot,3788,4,3,1,Yes,Unfurnished,5,88,47,20504444
7319,Hyderabad,Jubilee Hills,17.841196,78.521547,Independent House,2981,3,2,3,No,Fully,4,97,100,21829863
7320,Hyderabad,Miyapur,14.071914,72.176438,Apartment,4764,5,4,1,Yes,Semi,8,58,70,46139340
7321,Bengaluru,Indiranagar,14.32938,72.666633,Villa,1452,2,1,3,Yes,Unfurnished,11,96,9,16076544
7322,Hyderabad,Kondapur,16.860514,77.139518,Villa,4247,1,1,9,Yes,Semi,11,65,79,32298435
7323,Hyderabad,Madhapur,12.204334,72.816815,Plot,3331,2,1,2,No,Fully,18,92,9,35764947
7324,Pune,Wakad,18.267296,73.150427,Independent House,1712,1,1,19,No,Fully,24,73,63,9619728
7325,Hyderabad,Gachibowli,14.616707,76.431261,Independent House,2220,4,3,15,No,Semi,20,72,100,22031280
7326,Chennai,OMR,18.773533,79.418026,Plot,1857,1,1,0,No,Fully,8,76,41,21931170
7327,Chennai,Velachery,13.767353,77.434417,Villa,1600,2,1,14,No,Fully,19,58,48,18707200
7328,Chennai,OMR,14.734311,77.413095,Apartment,4040,2,1,9,Yes,Unfurnished,22,79,12,51089840
7329,Pune,Wakad,18.023061,78.961861,Plot,3023,5,4,25,Yes,Fully,26,70,28,26895631
7330,Pune,Kharadi,18.683079,77.390717,Plot,3870,5,4,9,Yes,Semi,22,98,53,30321450
7331,Chennai,OMR,16.451473,74.843326,Independent House,2406,3,2,17,No,Fully,11,53,27,27820578
7332,Pune,Hinjewadi,12.851841,73.510816,Independent House,3928,1,1,3,No,Semi,16,68,88,57065984
7333,Bengaluru,Whitefield,16.440549,76.71112,Plot,1132,1,1,0,No,Fully,15,68,17,11673184
7334,Chennai,Velachery,15.441914,78.849323,Apartment,3896,3,2,24,No,Semi,10,90,59,51138896
7335,Pune,Kharadi,16.179754,76.123356,Villa,931,2,1,18,Yes,Unfurnished,3,52,29,5917436
7336,Bengaluru,Electronic City,16.558799,76.062791,Villa,4515,4,3,12,Yes,Semi,7,89,75,57060570
7337,Hyderabad,Kondapur,13.125375,75.692983,Plot,3706,5,4,15,No,Semi,27,78,56,49801228
7338,Mumbai,Andheri,15.210599,77.957699,Plot,2139,1,1,24,No,Unfurnished,23,60,83,30228348
7339,Mumbai,Thane,18.930086,72.093968,Plot,898,5,4,0,No,Fully,11,95,49,8192454
7340,Bengaluru,Electronic City,14.799478,75.980456,Plot,4745,3,2,13,Yes,Semi,14,74,72,38562615
7341,Bengaluru,HSR Layout,13.444524,73.319748,Plot,2932,3,2,0,Yes,Unfurnished,27,71,42,30158552
7342,Bengaluru,Indiranagar,14.97354,77.387829,Villa,3951,5,4,23,No,Semi,3,58,83,35673579
7343,Bengaluru,HSR Layout,16.430328,76.499531,Apartment,3287,5,4,10,No,Fully,17,81,44,38194940
7344,Pune,Wakad,14.582978,74.4799,Plot,1477,1,1,21,Yes,Fully,8,94,1,19199523
7345,Hyderabad,Jubilee Hills,16.249621,77.255466,Independent House,1543,3,2,19,Yes,Fully,10,90,2,17681237
7346,Mumbai,Bandra,18.086606,74.443261,Villa,3790,3,2,13,No,Unfurnished,28,52,19,30805120
7347,Chennai,Velachery,18.501553,74.981487,Independent House,4882,4,3,17,No,Semi,30,70,63,55142190
7348,Mumbai,Andheri,16.782064,77.369065,Plot,1748,2,1,25,Yes,Fully,14,96,15,9105332
7349,Mumbai,Powai,13.981226,73.443741,Villa,3969,2,1,4,Yes,Fully,0,79,78,28136241
7350,Mumbai,Bandra,13.542882,77.045862,Independent House,3809,4,3,2,Yes,Semi,25,80,59,39758342
7351,Chennai,Velachery,17.862691,78.985381,Independent House,3691,2,1,2,No,Semi,2,50,38,46030461
7352,Mumbai,Thane,17.617972,75.944334,Independent House,3803,1,1,6,Yes,Unfurnished,19,91,57,43072778
7353,Chennai,OMR,18.23705,74.163218,Plot,3113,3,2,20,No,Semi,12,64,46,23910953
7354,Chennai,OMR,15.479424,79.278142,Villa,2757,3,2,10,Yes,Semi,24,66,33,25096971
7355,Bengaluru,Indiranagar,13.730314,72.339515,Independent House,4376,1,1,7,No,Fully,30,85,46,40232944
7356,Hyderabad,Madhapur,14.791007,73.610583,Independent House,4970,4,3,6,Yes,Semi,13,88,29,71339380
7357,Chennai,Anna Nagar,12.109915,78.988916,Independent House,4618,4,3,2,No,Unfurnished,7,61,75,48216538
7358,Mumbai,Thane,16.434731,75.859225,Apartment,4649,1,1,24,No,Unfurnished,22,58,2,34286375
7359,Mumbai,Bandra,15.477152,78.879508,Independent House,753,1,1,8,No,Unfurnished,7,73,6,3028566
7360,Mumbai,Thane,13.223721,76.064907,Villa,3501,5,4,18,No,Fully,22,69,99,45096381
7361,Chennai,Anna Nagar,15.732355,79.133024,Apartment,2744,5,4,15,Yes,Unfurnished,9,95,38,18541208
7362,Hyderabad,Miyapur,12.738535,75.108313,Villa,4210,2,1,12,No,Fully,15,77,39,49640110
7363,Mumbai,Andheri,12.3574,77.60937,Apartment,3693,4,3,14,No,Fully,1,87,31,22165386
7364,Mumbai,Bandra,17.305588,76.83881,Apartment,1837,2,1,1,No,Unfurnished,20,84,60,26085400
7365,Mumbai,Andheri,16.750179,72.759854,Plot,2873,1,1,6,Yes,Semi,16,57,32,20082270
7366,Mumbai,Powai,18.190696,74.764365,Villa,1053,4,3,13,No,Unfurnished,28,59,4,13770081
7367,Pune,Kharadi,16.997945,76.91596,Independent House,547,2,1,2,Yes,Semi,27,66,68,4970589
7368,Chennai,Anna Nagar,15.980472,76.895983,Plot,2215,3,2,6,Yes,Unfurnished,18,57,15,29676570
7369,Hyderabad,Madhapur,12.392317,78.205007,Villa,1214,5,4,8,Yes,Semi,15,98,21,6499756
7370,Pune,Baner,12.648005,77.50096,Independent House,2760,2,1,9,No,Semi,26,50,93,38463360
7371,Bengaluru,Indiranagar,15.986123,76.622262,Villa,3846,5,4,23,No,Semi,20,69,58,21376068
7372,Hyderabad,Jubilee Hills,13.390639,72.344887,Villa,2896,4,3,17,Yes,Fully,16,52,2,30520944
7373,Chennai,Velachery,18.747423,75.077837,Plot,536,1,1,16,Yes,Unfurnished,30,81,97,5378224
7374,Bengaluru,Whitefield,14.682566,78.940247,Apartment,1020,2,1,15,Yes,Fully,7,60,7,7249140
7375,Pune,Kharadi,16.260094,72.057742,Villa,1373,1,1,2,No,Fully,12,87,76,15598653
7376,Chennai,OMR,15.034009,76.31928,Apartment,2134,4,3,15,No,Unfurnished,21,97,60,9699030
7377,Chennai,Velachery,15.209145,75.463225,Plot,3259,3,2,25,No,Unfurnished,0,93,15,33577477
7378,Bengaluru,Electronic City,16.622662,77.94822,Independent House,3417,1,1,22,No,Fully,3,54,65,29270022
7379,Mumbai,Bandra,13.62097,79.112542,Villa,1927,2,1,3,Yes,Semi,15,85,4,26769884
7380,Pune,Hinjewadi,15.064901,79.711512,Apartment,4827,5,4,8,Yes,Fully,15,62,32,40339239
7381,Bengaluru,Indiranagar,15.629698,72.353544,Plot,1728,4,3,7,Yes,Semi,10,100,59,12127104
7382,Mumbai,Powai,16.513659,77.865814,Villa,4572,1,1,16,No,Semi,16,90,74,59614308
7383,Pune,Kharadi,16.108772,76.414492,Independent House,2541,1,1,14,Yes,Fully,5,98,85,13645170
7384,Bengaluru,Electronic City,15.119079,79.271826,Villa,3037,2,1,19,Yes,Semi,21,61,64,15573736
7385,Mumbai,Powai,13.137288,77.399397,Independent House,3522,2,1,24,No,Fully,1,91,72,46796814
7386,Pune,Hinjewadi,13.901343,72.640691,Villa,3725,3,2,13,No,Fully,18,79,13,42170725
7387,Pune,Wakad,17.609132,74.533009,Independent House,1613,5,4,23,Yes,Unfurnished,25,70,69,6487486
7388,Chennai,OMR,14.706792,75.867923,Plot,2005,1,1,21,No,Fully,6,52,99,10389910
7389,Bengaluru,Indiranagar,16.852711,73.498658,Plot,3485,1,1,16,Yes,Semi,8,74,89,49462605
