Recommendation_ID,User_Budget_INR,Preferred_BHK,Preferred_City,Preferred_Locality,Recommended_Property_ID,Recommended_Price_INR,Area_sqft,Recommendation_Score,Similarity_Score,Investment_Score
8212,10500000,1,Pune,Baner,1789,18700000,2896,80.34,98.09,80
8213,15500000,3,Pune,Baner,4134,24800000,3051,75.07,92.61,71
8214,18100000,1,Hyderabad,Kondapur,508,22100000,3915,92.45,75.94,52
8215,17300000,4,Pune,Kharadi,8274,22600000,851,94.53,79.44,89
8216,16000000,5,Hyderabad,Kondapur,3194,23600000,3149,85.12,65.81,80
8217,4500000,3,Hyderabad,Kukatpally,3641,8700000,2866,73.96,91.67,92
8218,17100000,3,Bengaluru,Electronic City,1616,15600000,2038,77.19,63.4,71
8219,15700000,3,Hyderabad,Kukatpally,5412,4500000,1473,95.45,98.71,58
8220,13900000,2,Mumbai,Thane,8330,12400000,2561,77.36,98.15,87
8221,9200000,2,Hyderabad,Madhapur,4611,8000000,1064,76.82,84.29,57
8222,6400000,1,Hyderabad,Kondapur,8436,4300000,2194,73.59,73.14,63
8223,10100000,1,Mumbai,Bandra,7546,8400000,3897,94.04,92.89,55
8224,15800000,2,Bengaluru,HSR Layout,7866,22900000,1220,78.36,91.81,65
8225,7100000,3,Hyderabad,Madhapur,4271,21400000,2015,98.89,74.47,91
8226,3000000,5,Hyderabad,Kukatpally,5746,15100000,3994,82.33,75.09,91
8227,15900000,1,Chennai,Velachery,4602,18100000,2159,84.51,67.44,96
8228,14100000,3,Hyderabad,Kondapur,5027,5600000,1434,84.16,82.23,51
8229,15500000,4,Chennai,Anna Nagar,1259,8300000,1970,89.85,99.66,59
8230,16500000,4,Bengaluru,Indiranagar,7743,11200000,1417,99.68,89.37,51
8231,17900000,1,Hyderabad,Kukatpally,6264,10900000,1264,96.14,71.5,66
8232,11500000,1,Hyderabad,Madhapur,1790,10100000,1008,99.16,95.94,52
8233,9800000,5,Bengaluru,Whitefield,2763,20700000,3511,73.98,92.8,87
8234,14600000,5,Chennai,OMR,7181,12000000,1977,82.27,73.66,66
8235,7900000,5,Bengaluru,HSR Layout,6071,22200000,3099,71.85,64.27,85
8236,8400000,5,Pune,Hinjewadi,1710,23500000,3988,76.74,61.12,67
8237,7300000,3,Hyderabad,Kukatpally,3814,18200000,3239,98.2,96.73,50
8238,18100000,2,Chennai,Velachery,7989,17500000,2609,78.4,70.25,76
8239,3700000,3,Chennai,Velachery,5858,15400000,833,98.68,90.56,85
8240,4400000,3,Chennai,Velachery,2604,21600000,1418,73.11,63.77,76
8241,7800000,3,Chennai,Anna Nagar,7535,10600000,3602,88.35,65.05,95
8242,12900000,3,Bengaluru,Electronic City,2116,11700000,1876,98.67,96.12,53
8243,18700000,5,Hyderabad,Madhapur,8237,25000000,623,80.32,82.62,87
8244,15100000,2,Chennai,Velachery,5505,16500000,3444,97.9,69.41,86
8245,14300000,5,Bengaluru,Electronic City,529,20000000,893,75.81,99.57,57
8246,16200000,2,Chennai,OMR,8285,11900000,1933,88.48,94.86,99
8247,11700000,5,Bengaluru,Indiranagar,492,17400000,2764,77.08,82.83,65
8248,9000000,3,Pune,Baner,9186,11300000,1384,90.85,77.15,56
8249,16600000,1,Bengaluru,HSR Layout,7510,5600000,1435,70.63,70.0,93
8250,7600000,5,Chennai,OMR,4632,19000000,3442,82.94,83.18,83
8251,14100000,5,Hyderabad,Madhapur,7119,11000000,928,76.65,84.5,69
8252,17800000,5,Pune,Hinjewadi,3999,23400000,3252,94.68,76.25,80
8253,15000000,2,Mumbai,Thane,8633,5100000,2770,92.39,78.1,91
8254,5000000,3,Mumbai,Bandra,8112,14700000,1340,84.13,95.52,68
8255,13600000,4,Mumbai,Thane,11,12900000,3933,86.03,70.31,64
8256,15400000,2,Pune,Baner,1103,17900000,2623,81.18,81.91,78
8257,12300000,2,Hyderabad,Madhapur,962,8500000,2790,94.59,91.97,68
8258,8300000,1,Pune,Kharadi,1522,19400000,3602,82.49,68.67,55
8259,15700000,4,Chennai,OMR,3869,6700000,3215,91.99,61.54,56
8260,16400000,4,Pune,Baner,4980,16100000,2496,99.26,76.32,57
8261,18300000,1,Pune,Kharadi,7033,8900000,2547,93.54,60.3,97
8262,13200000,1,Bengaluru,HSR Layout,4576,10900000,1154,70.57,76.21,74
8263,6300000,3,Mumbai,Powai,9284,21500000,1527,91.83,89.24,98
8264,12800000,3,Pune,Hinjewadi,9257,22900000,1436,86.8,79.96,99
8265,16400000,2,Mumbai,Thane,8480,11200000,2517,82.4,92.23,50
8266,18200000,5,Mumbai,Andheri,4461,20300000,3101,84.86,98.01,100
8267,4400000,1,Chennai,Velachery,4983,10900000,3191,83.53,73.83,51
8268,6700000,1,Mumbai,Andheri,975,17100000,838,92.63,98.26,65
8269,7600000,1,Pune,Baner,8657,7500000,910,73.24,69.3,52
8270,14200000,1,Hyderabad,Gachibowli,3452,11900000,1467,89.8,95.8,67
8271,5500000,1,Hyderabad,Gachibowli,6152,6800000,624,86.14,99.17,65
8272,9300000,3,Mumbai,Powai,466,6200000,2267,92.16,69.83,81
8273,15500000,1,Bengaluru,Electronic City,9077,6500000,3801,94.45,94.07,100
8274,16900000,2,Pune,Baner,8044,16200000,3726,96.48,60.43,94
8275,18000000,2,Bengaluru,Indiranagar,3318,4700000,3416,81.24,62.43,92
8276,19900000,4,Hyderabad,Gachibowli,8571,16300000,1076,98.7,71.69,85
8277,8300000,4,Bengaluru,HSR Layout,2672,4100000,3393,71.04,78.5,79
8278,6800000,3,Chennai,Velachery,2495,17900000,3528,83.7,60.85,89
8279,11600000,3,Bengaluru,Whitefield,2428,17100000,2150,90.38,93.44,57
8280,14300000,5,Pune,Kharadi,782,5400000,3654,97.05,86.24,97
8281,9900000,1,Bengaluru,Indiranagar,9314,17400000,1138,74.31,78.23,88
8282,4300000,3,Chennai,Velachery,2894,14400000,2544,85.35,60.14,88
8283,18000000,4,Bengaluru,Electronic City,6956,17200000,3291,93.49,69.2,62
8284,15800000,3,Chennai,Velachery,2869,5200000,1527,87.38,74.81,64
8285,3400000,2,Chennai,Velachery,8191,15100000,1984,70.61,78.39,55
8286,5400000,5,Chennai,OMR,5539,11800000,2250,97.91,98.1,70
8287,3200000,4,Mumbai,Andheri,5003,9800000,3673,79.1,95.9,90
8288,12800000,2,Pune,Wakad,9450,16100000,2084,89.36,78.66,71
8289,17300000,4,Hyderabad,Kondapur,3438,8700000,1778,97.99,92.4,77
8290,12200000,2,Hyderabad,Madhapur,6510,5400000,1450,82.92,78.8,81
8291,8500000,5,Pune,Hinjewadi,6838,10000000,1639,80.68,78.61,77
8292,5700000,5,Hyderabad,Gachibowli,9178,20700000,3862,87.4,92.67,78
8293,14600000,5,Hyderabad,Madhapur,8284,16800000,2014,96.67,90.13,50
8294,13800000,3,Bengaluru,Electronic City,4984,11000000,3791,81.66,76.87,61
8295,17800000,2,Mumbai,Thane,4013,18500000,3549,89.93,73.79,79
8296,19500000,4,Pune,Wakad,5329,22100000,2758,83.83,93.36,75
8297,18400000,4,Mumbai,Andheri,1392,8600000,2244,81.48,65.41,64
8298,8800000,3,Mumbai,Andheri,1421,20900000,1085,72.33,99.82,84
8299,10600000,5,Chennai,OMR,8389,7000000,1278,94.63,77.54,99
8300,12600000,4,Mumbai,Powai,7186,16300000,3529,81.54,96.07,88
8301,12200000,3,Pune,Hinjewadi,1651,19500000,3575,98.25,62.63,71
8302,7500000,4,Pune,Kharadi,5768,4000000,845,96.16,90.1,51
8303,17200000,5,Mumbai,Thane,6088,24900000,1382,76.95,90.27,76
8304,17900000,4,Hyderabad,Kondapur,2502,11200000,3291,95.79,93.16,64
8305,18800000,2,Bengaluru,HSR Layout,660,5300000,3600,74.69,98.49,84
8306,5300000,2,Pune,Baner,2248,18300000,3580,85.59,93.84,71
8307,18500000,3,Chennai,Anna Nagar,7045,4700000,1441,74.24,70.94,51
8308,14500000,1,Chennai,Adyar,1545,19200000,3604,79.03,86.98,86
8309,12700000,4,Chennai,Adyar,6500,18900000,1525,87.46,95.36,90
8310,4600000,2,Hyderabad,Madhapur,8476,18900000,1095,85.59,62.7,75
8311,7800000,4,Pune,Hinjewadi,2092,19100000,711,85.31,87.2,59
8312,14100000,3,Mumbai,Bandra,579,15600000,2381,79.11,61.93,69
8313,11200000,1,Hyderabad,Kukatpally,2892,17000000,2615,72.47,60.04,72
8314,17300000,4,Bengaluru,Whitefield,1990,6400000,2840,77.31,83.15,75
8315,7200000,4,Bengaluru,Indiranagar,5010,4600000,3854,88.02,66.33,86
8316,7200000,3,Bengaluru,Electronic City,3270,6100000,3263,72.87,66.02,92
8317,15100000,5,Mumbai,Powai,1979,19000000,958,91.35,87.52,63
8318,3000000,2,Chennai,OMR,3858,15100000,3469,73.91,96.02,62
8319,8400000,3,Mumbai,Andheri,7059,24200000,2002,86.91,81.85,55
8320,7000000,1,Hyderabad,Kondapur,7651,18400000,1591,78.22,70.46,100
8321,9800000,3,Chennai,Anna Nagar,217,18200000,3810,82.04,79.93,89
8322,14400000,2,Mumbai,Thane,7762,16000000,3306,78.9,77.69,98
8323,11700000,5,Pune,Wakad,3965,21600000,3232,95.09,94.05,63
8324,13400000,1,Mumbai,Powai,4730,24100000,2770,94.26,82.92,85
8325,6700000,4,Mumbai,Powai,5714,20200000,796,90.14,82.17,90
8326,10200000,3,Pune,Kharadi,9962,17900000,3753,83.21,92.13,85
8327,18200000,3,Chennai,Anna Nagar,6961,21900000,931,81.15,88.69,84
8328,5200000,2,Pune,Wakad,9206,5200000,2857,91.46,94.89,95
8329,13800000,3,Bengaluru,HSR Layout,6547,16100000,2031,93.15,60.46,92
8330,13600000,1,Chennai,Velachery,3938,24800000,3434,94.31,72.31,73
8331,16800000,5,Pune,Hinjewadi,3691,6300000,1817,79.14,76.84,70
8332,13100000,5,Hyderabad,Madhapur,108,17600000,3288,71.6,73.03,88
8333,11800000,1,Bengaluru,HSR Layout,3818,23200000,3779,92.91,97.27,84
8334,8600000,5,Bengaluru,HSR Layout,3801,7500000,1883,85.72,83.86,82
8335,19500000,3,Pune,Hinjewadi,3002,24400000,2097,97.4,90.2,79
8336,5600000,2,Chennai,OMR,8043,10400000,2701,78.12,97.5,71
8337,9400000,1,Mumbai,Thane,3739,24200000,1465,91.54,72.04,57
8338,9900000,5,Mumbai,Andheri,2293,11700000,2400,89.61,74.15,75
8339,3600000,3,Mumbai,Bandra,7559,9700000,2565,91.05,88.38,81
8340,19900000,1,Pune,Wakad,6097,4200000,1400,83.18,75.28,65
8341,17200000,3,Pune,Hinjewadi,1790,10100000,1885,75.46,68.47,50
8342,7300000,1,Chennai,Adyar,343,12300000,3874,79.34,93.24,66
8343,3700000,5,Mumbai,Bandra,6910,16300000,3759,76.98,92.04,99
8344,13400000,1,Hyderabad,Kondapur,5553,13100000,2366,98.24,65.92,65
8345,3300000,4,Mumbai,Thane,6186,9100000,2228,71.86,63.55,78
8346,19800000,2,Chennai,Adyar,3478,5500000,1655,89.14,73.65,93
8347,18900000,2,Pune,Wakad,5288,9400000,2409,71.88,76.54,81
8348,13000000,2,Bengaluru,Indiranagar,8896,19600000,1361,77.16,66.62,66
8349,4200000,4,Hyderabad,Madhapur,264,24900000,1334,91.17,94.39,61
8350,19300000,1,Hyderabad,Gachibowli,5112,15200000,2024,88.18,98.99,95
8351,18400000,5,Hyderabad,Gachibowli,1421,15300000,2919,86.29,94.48,97
8352,9700000,3,Chennai,Adyar,9127,6500000,3694,94.27,79.75,60
8353,9000000,1,Hyderabad,Gachibowli,5173,18000000,2054,73.73,64.97,80
8354,14000000,4,Chennai,Velachery,7395,18200000,1637,70.18,64.78,71
8355,18100000,3,Hyderabad,Gachibowli,2939,22900000,2282,95.8,94.71,74
8356,13100000,2,Hyderabad,Madhapur,2636,22500000,750,99.17,64.32,61
8357,18100000,5,Mumbai,Thane,2792,7800000,3897,99.3,71.92,87
8358,3900000,3,Hyderabad,Kukatpally,2053,11100000,754,77.78,63.44,67
8359,12800000,5,Pune,Baner,281,13100000,2853,95.13,60.96,53
8360,15400000,3,Hyderabad,Gachibowli,4159,15400000,3740,86.24,83.76,65
8361,4100000,5,Chennai,Anna Nagar,6816,15800000,3009,72.46,96.9,52
8362,14700000,3,Mumbai,Thane,2801,5200000,1894,82.98,77.21,75
8363,17700000,2,Chennai,Velachery,6689,9800000,1894,82.04,73.58,76
8364,18100000,2,Hyderabad,Gachibowli,9978,17500000,2896,91.32,80.77,76
8365,5900000,1,Bengaluru,Electronic City,5101,10000000,1796,99.1,77.11,71
8366,9300000,4,Pune,Wakad,7614,23900000,1841,78.11,87.59,60
8367,4700000,3,Pune,Baner,9071,22800000,2245,94.86,68.29,70
8368,17900000,5,Pune,Baner,1945,25000000,2441,84.17,66.18,97
8369,8100000,1,Bengaluru,Indiranagar,1848,6800000,1552,97.69,90.76,53
8370,5900000,2,Pune,Hinjewadi,6815,12500000,983,94.88,86.82,88
8371,9300000,1,Pune,Hinjewadi,7056,17200000,1660,97.2,68.65,97
8372,12300000,5,Chennai,Adyar,7502,17000000,601,97.88,85.4,69
8373,10400000,4,Mumbai,Thane,9691,6800000,3773,93.13,86.56,53
8374,10300000,2,Bengaluru,Whitefield,1081,23700000,2184,95.6,74.45,55
8375,3400000,1,Pune,Hinjewadi,5218,11500000,748,84.52,92.5,74
8376,14200000,3,Chennai,Velachery,1625,5200000,800,95.19,74.69,63
8377,17800000,1,Hyderabad,Gachibowli,6687,21900000,975,77.51,64.47,54
8378,15500000,2,Bengaluru,Indiranagar,2529,23600000,3096,76.31,98.0,55
8379,10400000,3,Pune,Kharadi,4760,21200000,3873,96.84,69.44,86
8380,12400000,4,Bengaluru,Whitefield,3485,18900000,914,88.12,94.52,61
8381,4200000,4,Hyderabad,Gachibowli,1084,23700000,3670,90.02,69.95,100
8382,6300000,5,Pune,Hinjewadi,6978,7700000,2681,72.81,81.44,54
8383,16200000,4,Hyderabad,Madhapur,1615,24000000,1967,72.6,66.42,59
8384,4200000,1,Mumbai,Thane,5724,14800000,2974,98.8,80.46,86
8385,12600000,1,Mumbai,Andheri,4147,13200000,3604,82.51,70.32,100
8386,18400000,2,Pune,Wakad,5824,10700000,1648,82.61,81.77,78
8387,18300000,4,Mumbai,Andheri,2613,21300000,688,77.29,98.47,72
8388,17000000,4,Pune,Hinjewadi,1176,12500000,723,86.65,62.02,80
8389,19300000,1,Mumbai,Bandra,2048,16600000,1392,98.0,70.95,87
8390,19700000,2,Bengaluru,HSR Layout,2555,11700000,3693,85.52,67.21,99
8391,19600000,5,Hyderabad,Kondapur,6821,9900000,1983,91.0,87.27,71
8392,17200000,3,Hyderabad,Madhapur,5248,21700000,2723,90.85,95.04,96
8393,5900000,4,Hyderabad,Kukatpally,6749,22200000,1336,78.57,92.35,52
8394,18600000,2,Mumbai,Thane,7804,19800000,1637,94.53,71.81,56
8395,11600000,5,Hyderabad,Kondapur,8755,12300000,3630,98.57,86.08,54
8396,3300000,5,Bengaluru,HSR Layout,684,21200000,1304,70.98,66.21,63
8397,12500000,4,Bengaluru,Whitefield,3737,9600000,3893,85.13,67.52,84
8398,18600000,5,Mumbai,Bandra,5577,13600000,2099,71.73,95.98,91
8399,5200000,4,Chennai,Adyar,6946,10700000,2788,77.07,94.66,90
8400,19500000,4,Bengaluru,Whitefield,8557,3800000,1733,88.11,89.13,63
8401,19600000,4,Pune,Hinjewadi,4871,23000000,807,74.15,95.12,79
8402,5500000,2,Hyderabad,Madhapur,9240,8000000,2656,72.41,82.21,73
8403,12100000,5,Pune,Kharadi,3327,6700000,1997,82.48,95.65,69
8404,7600000,4,Mumbai,Bandra,1529,23800000,1063,93.77,77.2,51
8405,14800000,2,Hyderabad,Gachibowli,1542,16300000,3997,85.65,94.47,85
8406,16000000,2,Pune,Kharadi,6967,21200000,1184,86.65,82.76,100
8407,15300000,4,Bengaluru,Whitefield,4833,13000000,2496,72.12,74.16,55
8408,11200000,4,Hyderabad,Kukatpally,6517,3900000,1347,76.15,82.53,69
8409,10200000,4,Hyderabad,Gachibowli,4293,20300000,3254,71.66,84.3,78
8410,4800000,3,Mumbai,Powai,1021,23400000,1813,70.57,69.39,93
8411,7400000,1,Chennai,OMR,5342,9500000,949,71.21,91.95,98
8412,3600000,2,Hyderabad,Madhapur,2467,15300000,676,84.48,74.14,54
8413,11100000,2,Chennai,Anna Nagar,7662,17200000,3862,88.67,61.36,76
8414,5400000,3,Chennai,OMR,6585,5000000,3780,98.68,98.34,85
8415,18600000,2,Chennai,Velachery,9981,3900000,3751,95.23,83.01,92
8416,14400000,3,Chennai,Velachery,2009,4500000,2557,73.71,70.88,100
8417,8300000,3,Bengaluru,Whitefield,2239,19000000,2909,92.62,86.05,63
8418,3500000,2,Pune,Kharadi,1189,24000000,2473,99.69,67.43,90
8419,6100000,4,Hyderabad,Gachibowli,6126,11600000,3735,70.32,85.07,98
8420,18700000,4,Hyderabad,Kondapur,1542,23900000,1723,86.26,70.21,72
8421,9000000,5,Mumbai,Powai,9627,19600000,2011,95.66,69.27,50
8422,5400000,3,Chennai,Adyar,8792,9700000,2812,92.65,69.99,70
8423,14000000,4,Bengaluru,Indiranagar,8616,4400000,1304,81.48,87.81,96
8424,19600000,4,Hyderabad,Kukatpally,9317,18300000,3075,82.39,84.43,91
8425,14900000,2,Chennai,Velachery,230,16200000,2723,87.38,80.3,80
8426,9900000,5,Hyderabad,Madhapur,1540,17300000,2676,75.25,98.24,98
8427,10200000,3,Chennai,Adyar,445,12100000,2793,98.79,89.24,78
8428,15900000,3,Bengaluru,HSR Layout,9977,15800000,2460,81.44,78.22,80
8429,3700000,2,Hyderabad,Madhapur,5904,5200000,2758,97.93,84.81,84
8430,17300000,3,Hyderabad,Madhapur,949,23000000,3986,96.35,61.8,71
8431,7000000,3,Hyderabad,Kondapur,6132,18000000,910,97.67,93.4,96
8432,13400000,1,Bengaluru,Whitefield,2549,4000000,3382,92.78,78.12,98
8433,4300000,1,Chennai,Adyar,2671,17900000,2943,86.01,61.95,81
8434,12500000,4,Chennai,Anna Nagar,9458,18200000,2402,94.09,85.4,59
8435,11000000,4,Chennai,Anna Nagar,3089,13300000,3617,97.21,71.15,100
8436,5500000,5,Bengaluru,Indiranagar,5910,3800000,1789,96.43,72.88,82
8437,3100000,5,Pune,Hinjewadi,1320,16100000,3118,91.13,82.91,54
8438,6800000,1,Bengaluru,Indiranagar,66,16400000,1731,90.05,99.78,55
8439,5400000,3,Mumbai,Thane,4073,14500000,3430,98.48,79.77,59
8440,19100000,1,Bengaluru,Electronic City,4707,8800000,2963,74.43,86.07,77
8441,8800000,4,Pune,Hinjewadi,7916,19300000,3030,81.58,83.41,74
8442,11900000,4,Hyderabad,Kukatpally,3330,5500000,844,78.63,97.65,91
8443,5800000,1,Bengaluru,Indiranagar,5041,24700000,3467,78.58,65.15,95
8444,14300000,2,Bengaluru,HSR Layout,2554,21500000,2421,92.07,99.85,52
8445,6300000,5,Bengaluru,Whitefield,1326,16100000,3921,78.84,79.39,64
8446,9600000,5,Hyderabad,Madhapur,3097,16400000,2735,87.99,62.04,81
8447,13000000,1,Mumbai,Andheri,9908,15400000,1090,79.48,89.06,94
8448,6500000,3,Bengaluru,HSR Layout,2613,15900000,2450,94.65,60.54,59
8449,15000000,1,Hyderabad,Kukatpally,5498,19200000,2594,84.9,94.86,70
8450,10000000,2,Mumbai,Andheri,3198,5500000,3132,86.27,76.84,63
8451,19900000,4,Mumbai,Bandra,7838,17600000,2819,74.15,76.64,73
8452,18500000,5,Bengaluru,Indiranagar,1080,10100000,3432,83.39,96.79,95
8453,14300000,2,Hyderabad,Kondapur,6104,21900000,1951,84.46,90.07,78
8454,11200000,2,Mumbai,Thane,32,23000000,2355,74.75,69.44,59
8455,9400000,4,Chennai,Anna Nagar,7607,18900000,961,73.93,80.53,64
8456,10200000,1,Bengaluru,HSR Layout,853,20600000,3502,98.3,66.86,89
8457,5300000,5,Bengaluru,Whitefield,7982,24400000,2678,84.61,82.94,67
8458,4400000,4,Bengaluru,Indiranagar,8987,19500000,1518,93.11,69.26,100
8459,12300000,1,Hyderabad,Kondapur,7076,24000000,2532,85.13,62.91,70
8460,16100000,3,Hyderabad,Kukatpally,3320,18800000,1082,70.74,76.32,85
8461,3300000,1,Chennai,Adyar,7632,13700000,2690,91.93,77.51,69
8462,3600000,3,Mumbai,Bandra,4639,12000000,1963,99.22,88.56,70
8463,10700000,2,Pune,Kharadi,188,3700000,2496,86.48,96.26,81
8464,11200000,4,Pune,Kharadi,9625,6900000,3240,99.87,98.75,92
8465,4100000,1,Hyderabad,Madhapur,7584,13100000,1457,99.21,98.84,97
8466,11600000,2,Pune,Wakad,2350,14400000,1910,77.35,73.5,78
8467,14700000,1,Hyderabad,Kukatpally,8196,21500000,1278,89.71,82.79,72
8468,11900000,1,Bengaluru,Whitefield,1193,7300000,2586,78.93,77.43,96
8469,17500000,4,Bengaluru,Electronic City,3001,23000000,3454,97.43,99.62,91
8470,13700000,4,Chennai,Anna Nagar,9163,22300000,2076,80.59,99.41,75
8471,7000000,1,Pune,Hinjewadi,8084,22000000,1652,94.48,75.81,50
8472,18900000,2,Bengaluru,Electronic City,7,12800000,1677,95.17,75.32,73
8473,13600000,2,Pune,Hinjewadi,7671,22000000,2756,70.28,90.24,95
8474,11700000,2,Bengaluru,Whitefield,2000,4000000,1290,75.11,83.23,80
8475,3000000,2,Mumbai,Bandra,2505,18200000,3852,83.79,70.89,57
8476,18800000,3,Bengaluru,Whitefield,9543,17700000,2207,83.26,78.0,72
8477,16200000,2,Bengaluru,Electronic City,5943,14900000,2793,82.91,63.0,97
8478,17100000,3,Pune,Baner,7058,10200000,3551,79.94,79.44,52
8479,4700000,3,Pune,Baner,4130,11000000,2901,92.74,86.68,88
8480,8900000,5,Pune,Baner,7763,6700000,2648,83.81,79.46,73
8481,3200000,5,Pune,Wakad,8100,23300000,941,91.09,99.39,70
8482,6500000,4,Mumbai,Andheri,5195,17100000,1306,72.59,60.56,85
8483,12300000,2,Bengaluru,Indiranagar,5912,17400000,3749,99.07,98.56,87
8484,8900000,2,Pune,Wakad,6811,22200000,843,92.23,78.56,96
8485,13300000,3,Bengaluru,Whitefield,5966,9900000,632,99.54,60.8,50
8486,19300000,2,Mumbai,Powai,4357,6100000,2219,87.79,88.3,72
8487,16200000,1,Chennai,OMR,4703,11000000,3724,81.73,70.99,68
8488,4800000,3,Hyderabad,Kondapur,9867,8900000,669,78.59,74.88,72
8489,16100000,2,Pune,Baner,7397,19700000,687,81.21,71.45,100
8490,19500000,5,Pune,Kharadi,2640,21200000,1383,99.18,84.61,93
8491,16700000,1,Hyderabad,Madhapur,9453,25000000,2241,71.62,65.81,87
8492,19100000,2,Chennai,OMR,874,4400000,2670,90.92,89.91,94
8493,7900000,5,Bengaluru,Indiranagar,916,24000000,2516,98.6,85.1,69
8494,15700000,2,Bengaluru,Indiranagar,9156,10200000,2777,95.27,83.77,72
8495,6300000,3,Hyderabad,Madhapur,1320,20800000,2169,88.97,60.92,68
8496,7800000,4,Chennai,OMR,4102,9400000,1183,78.8,96.83,59
8497,14500000,5,Pune,Hinjewadi,1819,17800000,3973,92.14,69.31,79
8498,16700000,5,Pune,Hinjewadi,1278,6200000,2303,90.7,96.53,100
8499,10000000,2,Pune,Hinjewadi,9437,16300000,1987,86.21,73.64,79
8500,11700000,5,Chennai,OMR,2485,15700000,906,92.97,69.49,100
8501,13200000,1,Hyderabad,Gachibowli,6736,17300000,2679,83.28,65.09,90
8502,19800000,1,Hyderabad,Madhapur,4402,7100000,3127,76.29,97.51,59
8503,19000000,3,Hyderabad,Kukatpally,5595,21800000,1298,85.39,61.15,71
8504,17300000,5,Pune,Wakad,1665,19300000,3916,89.4,93.63,67
8505,12500000,4,Hyderabad,Kondapur,9486,22500000,2299,88.65,97.56,84
8506,17000000,1,Bengaluru,Electronic City,6855,6600000,2181,71.73,81.74,66
8507,18000000,2,Pune,Wakad,7994,8000000,2536,76.27,67.29,86
8508,5200000,4,Chennai,OMR,9399,21200000,1229,74.97,62.71,68
8509,14800000,2,Chennai,Adyar,5890,15300000,3036,85.25,95.32,52
8510,4700000,1,Pune,Baner,138,17800000,3139,76.21,73.89,68
8511,7600000,3,Bengaluru,Indiranagar,3900,6000000,1077,80.48,83.06,88
8512,11300000,5,Chennai,Velachery,2492,17900000,2691,79.37,98.32,99
8513,17000000,5,Chennai,OMR,4435,9400000,2741,77.25,68.94,92
8514,15800000,2,Mumbai,Thane,5264,20000000,1933,88.57,86.39,71
8515,18300000,3,Pune,Baner,9393,23900000,2116,93.17,70.63,73
8516,8000000,5,Chennai,Anna Nagar,2449,5300000,2202,94.38,81.02,53
8517,4400000,5,Hyderabad,Gachibowli,9537,10800000,1249,84.93,98.24,88
8518,10700000,5,Bengaluru,HSR Layout,3320,10100000,3893,93.59,95.23,65
8519,19600000,4,Pune,Hinjewadi,125,11800000,3123,73.08,85.72,52
8520,8200000,1,Hyderabad,Kukatpally,9846,13500000,3061,98.37,79.59,58
8521,19100000,4,Mumbai,Powai,8276,6400000,1081,72.96,81.8,67
8522,4200000,3,Pune,Wakad,8945,9300000,3356,94.78,88.1,62
8523,17900000,2,Pune,Wakad,8604,8500000,2943,73.19,91.0,94
8524,4900000,1,Chennai,Anna Nagar,7478,15600000,683,70.58,82.32,78
8525,15500000,1,Pune,Wakad,3217,21800000,891,89.77,73.0,80
8526,11700000,5,Pune,Baner,846,4800000,807,94.33,87.63,96
8527,12800000,1,Hyderabad,Kukatpally,5653,19500000,1369,71.48,67.56,54
8528,10400000,1,Chennai,Velachery,2422,23100000,2832,84.31,77.16,61
8529,3100000,5,Bengaluru,HSR Layout,7113,23400000,1583,71.96,72.07,55
8530,5600000,1,Mumbai,Thane,5251,19400000,2638,87.48,86.38,89
8531,18300000,5,Hyderabad,Gachibowli,7522,18800000,2384,91.41,85.13,76
8532,16000000,4,Mumbai,Powai,170,7900000,1350,81.4,62.93,51
8533,7300000,3,Chennai,Anna Nagar,5098,6000000,3550,75.26,88.09,70
8534,6100000,1,Chennai,OMR,6513,7600000,3947,87.92,91.43,93
8535,3700000,5,Hyderabad,Madhapur,9316,17100000,1410,91.57,88.62,59
8536,19300000,3,Hyderabad,Madhapur,7108,24300000,2628,74.51,97.92,62
8537,8900000,2,Chennai,Adyar,9685,4500000,3639,92.42,96.36,100
8538,14200000,4,Pune,Hinjewadi,9547,21900000,1326,78.3,66.77,55
8539,17400000,2,Hyderabad,Gachibowli,9180,19900000,2968,87.45,82.39,57
8540,3700000,4,Pune,Wakad,6529,5200000,2673,76.55,87.29,76
8541,8100000,2,Pune,Hinjewadi,2149,23600000,3267,74.76,82.0,68
8542,11000000,3,Bengaluru,Electronic City,3704,17100000,959,83.37,78.09,88
8543,19000000,2,Bengaluru,HSR Layout,1288,22400000,2857,74.07,72.42,60
8544,16200000,3,Mumbai,Powai,1805,11300000,2242,74.4,85.22,62
8545,8800000,2,Chennai,Anna Nagar,3603,14700000,2153,77.88,76.37,80
8546,19400000,5,Bengaluru,Indiranagar,5175,11100000,1959,96.07,74.19,92
8547,8400000,4,Hyderabad,Kukatpally,5151,16400000,3693,76.45,71.3,100
8548,18700000,4,Mumbai,Powai,7896,8200000,3323,88.13,94.67,55
8549,6600000,1,Chennai,Adyar,5485,20400000,3137,95.8,84.4,78
8550,4700000,5,Pune,Wakad,2242,9300000,2866,91.24,68.71,86
