Comparison_ID,Property_A_ID,Property_B_ID,Property_A_Price_INR,Property_B_Price_INR,Property_A_Area_sqft,Property_B_Area_sqft,Property_A_BHK,Property_B_BHK,Property_A_Investment_Score,Property_B_Investment_Score,Better_Property,Reason
8044,8633,9639,20500000,8700000,3733,690,2,2,63,71,B,Higher investment score and better overall value.
8045,5514,4706,23900000,21100000,1385,834,2,4,60,100,B,Higher investment score and better overall value.
8046,8166,4846,3500000,9700000,1686,1747,3,4,58,76,B,Higher investment score and better overall value.
8047,2197,4926,21000000,21600000,2054,3508,5,2,79,50,A,Higher investment score and better overall value.
8048,1078,9510,4600000,7400000,1920,2199,2,2,92,54,A,Higher investment score and better overall value.
8049,8455,975,23500000,16800000,2723,3472,5,5,79,52,A,Higher investment score and better overall value.
8050,7564,3690,11700000,15800000,859,1901,2,5,99,88,A,Higher investment score and better overall value.
8051,4382,5813,5400000,7900000,2899,3794,3,2,85,66,A,Higher investment score and better overall value.
8052,997,779,6100000,16200000,1280,3639,3,2,66,58,A,Higher investment score and better overall value.
8053,7149,5963,6400000,7500000,1078,1844,4,2,95,93,A,Higher investment score and better overall value.
8054,8272,8729,20700000,7100000,1381,2595,2,1,76,97,B,Higher investment score and better overall value.
8055,9838,6608,18300000,10100000,2777,724,1,5,90,100,B,Higher investment score and better overall value.
8056,164,1669,7000000,15100000,2477,1167,4,3,89,61,A,Higher investment score and better overall value.
8057,9690,882,23400000,17900000,3392,1185,5,5,91,82,A,Higher investment score and better overall value.
8058,60,6985,15200000,17200000,3113,3636,1,5,69,56,A,Higher investment score and better overall value.
8059,568,684,19600000,19600000,2969,1382,5,1,70,80,B,Higher investment score and better overall value.
8060,2766,4397,7100000,9200000,2229,1309,4,1,82,59,A,Higher investment score and better overall value.
8061,4446,536,18500000,11900000,3288,2122,4,4,62,65,B,Higher investment score and better overall value.
8062,8698,3717,16200000,9900000,2084,3561,3,1,73,64,A,Higher investment score and better overall value.
8063,5975,4825,4200000,5300000,2764,610,2,4,69,72,B,Higher investment score and better overall value.
8064,1716,1511,18100000,19900000,994,1306,3,1,99,89,A,Higher investment score and better overall value.
8065,5457,5934,4000000,5600000,2296,2733,4,3,51,90,B,Higher investment score and better overall value.
8066,4763,7818,19300000,14100000,3057,2293,1,1,87,81,A,Higher investment score and better overall value.
8067,3313,4012,23500000,7200000,1216,837,1,4,95,59,A,Higher investment score and better overall value.
8068,8103,8112,4500000,15800000,1532,3166,1,1,65,59,A,Higher investment score and better overall value.
8069,895,6166,5200000,18200000,2962,1283,5,3,71,68,A,Higher investment score and better overall value.
8070,5769,530,11200000,15000000,3603,3419,1,2,98,70,A,Higher investment score and better overall value.
8071,2767,4764,11300000,10400000,3798,2093,4,5,58,88,B,Higher investment score and better overall value.
8072,3376,1197,8400000,13900000,2918,1655,2,3,87,74,A,Higher investment score and better overall value.
8073,2793,3767,6200000,5300000,3785,2447,5,2,81,88,B,Higher investment score and better overall value.
8074,6610,7996,20800000,3500000,1919,1205,5,1,81,58,A,Higher investment score and better overall value.
8075,2664,2886,23000000,11600000,1013,3024,5,2,64,88,B,Higher investment score and better overall value.
8076,2222,8340,6800000,6100000,2479,2660,2,3,87,78,A,Higher investment score and better overall value.
8077,3555,563,11800000,15700000,3244,2464,1,1,79,94,B,Higher investment score and better overall value.
8078,842,1485,11100000,10100000,2622,2849,3,1,84,70,A,Higher investment score and better overall value.
8079,465,1413,7100000,6300000,1651,1699,5,4,89,94,B,Higher investment score and better overall value.
8080,2982,8365,23100000,3900000,2979,1323,5,2,98,91,A,Higher investment score and better overall value.
8081,6411,3708,18700000,21900000,2637,3113,3,4,77,80,B,Higher investment score and better overall value.
8082,4028,8465,24800000,6100000,1602,2065,1,1,53,74,B,Higher investment score and better overall value.
8083,3178,8511,6700000,21400000,1738,1629,2,4,65,76,B,Higher investment score and better overall value.
8084,26,3365,21900000,19100000,2897,1113,5,5,98,62,A,Higher investment score and better overall value.
8085,2383,831,23700000,16100000,1033,1186,1,4,80,100,B,Higher investment score and better overall value.
8086,5199,7746,22200000,21700000,3168,1194,1,4,89,98,B,Higher investment score and better overall value.
8087,8389,2190,8100000,9200000,2113,2834,1,2,98,73,A,Higher investment score and better overall value.
8088,5980,9734,18000000,21300000,2148,3965,5,2,94,86,A,Higher investment score and better overall value.
8089,6460,2044,18800000,13000000,3923,2361,2,1,82,53,A,Higher investment score and better overall value.
8090,3064,6021,15000000,4700000,2161,3567,5,5,73,67,A,Higher investment score and better overall value.
8091,2603,9218,18000000,15400000,1740,1271,4,1,71,72,B,Higher investment score and better overall value.
8092,3792,7779,15200000,7700000,2948,1471,2,1,70,72,B,Higher investment score and better overall value.
8093,5964,5143,12000000,13300000,877,1742,1,4,77,67,A,Higher investment score and better overall value.
8094,7309,6160,12200000,8500000,1932,1028,2,4,57,96,B,Higher investment score and better overall value.
8095,9734,8562,8400000,22000000,3854,2197,4,5,55,55,A,Higher investment score and better overall value.
8096,7414,44,15000000,6100000,1295,2254,2,5,68,61,A,Higher investment score and better overall value.
8097,1531,9765,23000000,14200000,3779,3286,3,4,70,81,B,Higher investment score and better overall value.
8098,7087,1270,9200000,12100000,848,3257,4,4,82,86,B,Higher investment score and better overall value.
8099,4096,8954,17200000,21200000,1173,2982,2,4,53,71,B,Higher investment score and better overall value.
8100,6849,5177,18100000,24900000,3033,3820,5,2,96,67,A,Higher investment score and better overall value.
8101,6529,6255,23200000,7600000,3237,1538,3,5,85,69,A,Higher investment score and better overall value.
8102,4779,1778,18800000,3700000,1067,1347,2,2,58,66,B,Higher investment score and better overall value.
8103,877,3101,25000000,16000000,3361,2828,1,2,98,97,A,Higher investment score and better overall value.
8104,2625,4350,6200000,8600000,3146,2021,2,5,91,80,A,Higher investment score and better overall value.
8105,2087,1014,3500000,10200000,2478,1234,1,4,55,92,B,Higher investment score and better overall value.
8106,4759,6085,15600000,21600000,2385,1372,2,2,85,83,A,Higher investment score and better overall value.
8107,244,3083,17600000,24300000,2679,1677,3,1,88,73,A,Higher investment score and better overall value.
8108,2927,7112,7300000,5000000,1536,780,2,2,91,52,A,Higher investment score and better overall value.
8109,189,6041,15900000,4600000,2308,1429,3,3,99,72,A,Higher investment score and better overall value.
8110,6422,6305,10800000,12900000,770,765,4,2,68,93,B,Higher investment score and better overall value.
8111,3102,1673,21000000,6100000,1452,1177,5,5,75,50,A,Higher investment score and better overall value.
8112,2038,8285,24400000,7100000,960,1551,5,3,53,73,B,Higher investment score and better overall value.
8113,4231,1159,25000000,5800000,3758,1684,1,1,57,83,B,Higher investment score and better overall value.
8114,8101,790,24100000,24600000,1849,3893,4,5,74,89,B,Higher investment score and better overall value.
8115,7139,8520,3500000,9900000,2907,990,3,2,93,75,A,Higher investment score and better overall value.
8116,2500,9765,17400000,17500000,958,1732,5,4,72,69,A,Higher investment score and better overall value.
8117,8130,8246,12700000,6800000,2212,2115,4,2,59,97,B,Higher investment score and better overall value.
8118,5885,6860,24800000,8200000,1193,3942,5,5,85,82,A,Higher investment score and better overall value.
8119,4136,169,6800000,19300000,734,3997,2,1,62,69,B,Higher investment score and better overall value.
8120,8811,8832,3900000,5500000,3317,3661,3,3,56,64,B,Higher investment score and better overall value.
8121,8569,7174,4900000,21000000,852,1353,5,1,70,61,A,Higher investment score and better overall value.
8122,4925,1030,12600000,15500000,3679,3829,4,2,81,55,A,Higher investment score and better overall value.
8123,77,4944,20200000,12900000,2387,1470,2,1,65,70,B,Higher investment score and better overall value.
8124,5775,1836,18300000,19800000,860,2186,2,1,93,65,A,Higher investment score and better overall value.
8125,4599,1103,5300000,21500000,3255,3660,2,1,97,56,A,Higher investment score and better overall value.
8126,8778,6688,14700000,11100000,635,3128,5,3,66,59,A,Higher investment score and better overall value.
8127,4419,1031,13900000,12500000,799,1999,4,4,100,77,A,Higher investment score and better overall value.
8128,2227,7513,12200000,8100000,2041,2429,4,1,50,81,B,Higher investment score and better overall value.
8129,1271,5596,11800000,22000000,2392,1450,2,1,82,66,A,Higher investment score and better overall value.
8130,2354,5462,8700000,11700000,3003,962,2,1,91,86,A,Higher investment score and better overall value.
8131,2062,2556,13900000,8300000,2940,950,4,5,55,87,B,Higher investment score and better overall value.
8132,6865,715,17500000,17300000,3713,1451,3,3,94,69,A,Higher investment score and better overall value.
8133,9663,2881,24300000,7300000,2929,2755,2,1,51,70,B,Higher investment score and better overall value.
8134,7771,7174,15700000,10200000,2223,724,1,5,64,92,B,Higher investment score and better overall value.
8135,7008,4553,13100000,13700000,2438,3329,5,2,95,58,A,Higher investment score and better overall value.
8136,9355,1950,18200000,3800000,1753,1345,5,3,52,97,B,Higher investment score and better overall value.
8137,1854,8884,5900000,3700000,2230,2212,1,5,78,86,B,Higher investment score and better overall value.
8138,9357,5303,24400000,16000000,2685,3232,5,2,69,90,B,Higher investment score and better overall value.
8139,2816,4692,6200000,6100000,2604,3477,4,1,51,60,B,Higher investment score and better overall value.
8140,5493,2166,23100000,21400000,3201,3775,3,2,98,73,A,Higher investment score and better overall value.
8141,1994,6203,11100000,19600000,2772,3444,3,3,72,56,A,Higher investment score and better overall value.
8142,1227,9756,6100000,25000000,2998,626,1,1,63,56,A,Higher investment score and better overall value.
8143,6315,7450,3700000,9400000,3900,2353,1,2,50,60,B,Higher investment score and better overall value.
8144,5089,7682,19800000,7100000,1483,3418,2,5,75,73,A,Higher investment score and better overall value.
8145,5395,5216,17400000,15500000,1077,1802,3,2,69,72,B,Higher investment score and better overall value.
8146,6525,4817,17900000,24000000,2134,1053,4,1,59,97,B,Higher investment score and better overall value.
8147,5827,881,5100000,9700000,2845,2657,1,5,64,79,B,Higher investment score and better overall value.
8148,7356,3494,23100000,11800000,2829,2880,1,1,69,50,A,Higher investment score and better overall value.
8149,1749,4618,11000000,4100000,3977,1774,4,1,71,58,A,Higher investment score and better overall value.
8150,4125,1180,4100000,5100000,2228,1304,4,3,70,79,B,Higher investment score and better overall value.
8151,2166,6008,13200000,18200000,3258,1183,5,4,91,84,A,Higher investment score and better overall value.
8152,4686,2504,6900000,17200000,3330,3774,5,4,99,82,A,Higher investment score and better overall value.
8153,2673,8747,11000000,13800000,3734,1483,4,5,52,74,B,Higher investment score and better overall value.
8154,7274,2249,14200000,16300000,1009,3695,5,5,83,78,A,Higher investment score and better overall value.
8155,8850,4883,9000000,3500000,3836,2633,2,5,79,78,A,Higher investment score and better overall value.
8156,6135,3131,21200000,12100000,2861,1851,2,2,65,77,B,Higher investment score and better overall value.
8157,6617,8912,17300000,17300000,701,1768,4,3,77,94,B,Higher investment score and better overall value.
8158,1484,6694,4000000,5400000,3397,825,5,1,86,88,B,Higher investment score and better overall value.
8159,6554,6067,3600000,16000000,3036,2857,1,4,95,64,A,Higher investment score and better overall value.
8160,8484,1550,24500000,7100000,1307,2040,1,1,52,81,B,Higher investment score and better overall value.
8161,4771,2102,13900000,24200000,789,2284,5,4,52,74,B,Higher investment score and better overall value.
8162,3769,345,19800000,20200000,676,2070,2,3,55,100,B,Higher investment score and better overall value.
8163,7186,1148,6100000,17400000,2990,2561,2,2,60,69,B,Higher investment score and better overall value.
8164,1964,4222,17000000,22200000,2310,974,4,2,91,51,A,Higher investment score and better overall value.
8165,590,9518,16800000,9600000,3620,1178,2,2,71,74,B,Higher investment score and better overall value.
8166,4487,7483,8300000,21100000,3537,3809,5,4,77,67,A,Higher investment score and better overall value.
8167,4848,1183,23100000,18000000,1827,3601,3,1,69,70,B,Higher investment score and better overall value.
8168,6584,3262,13400000,8100000,2547,2871,5,2,93,68,A,Higher investment score and better overall value.
8169,829,9254,13500000,9400000,3982,1928,2,1,93,67,A,Higher investment score and better overall value.
8170,8313,1567,18400000,8500000,1076,1381,5,1,97,61,A,Higher investment score and better overall value.
8171,4045,7862,5000000,5100000,2196,2062,4,5,89,53,A,Higher investment score and better overall value.
8172,1173,7194,7800000,6300000,2352,3198,5,3,89,91,B,Higher investment score and better overall value.
